,label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2,result
69,0,fallacy of credibility,"“I admire the president for being a good role model.” REPLY: “But the New York Times says he’s a lousy role model, so you’re wrong.”"," ""The president is a good role model.""  "," ""The president is not a good role model.""",IsGoodRoleModel(a),IsNotGoodRoleModel(a),[],"[(' The president', ' The president')]","[(' The president', ' good role model'), (' The president', ' a good role model'), (' good role model', ' a good role model')]",IsGoodRoleModel(a),IsNotGoodRoleModel(a),(IsGoodRoleModel(a)) -> (IsNotGoodRoleModel(a)),(exists a (IsGoodRoleModel(a))) -> (exists a (IsNotGoodRoleModel(a))),LF
70,0,faulty generalization,The numbers on gun violence speak for themselves. We should ban guns in the country!," ""The numbers on gun violence speak for themselves.""  "," ""Guns should be banned in the country.""",AreOnGunViolence(a),AreInCountry(c),[],[],"[(' The numbers', ' country'), (' gun violence', ' Guns'), (' gun violence', ' country')]",AreOnGunViolence(a),AreInCountry(c) and ~Exists(c),(AreOnGunViolence(a)) -> (AreInCountry(c) and ~Exists(c)),(exists a (AreOnGunViolence(a))) -> (exists c (AreInCountry(c) and ~Exists(c))),LF
71,0,false causality,"“The temperature has dropped this morning, and I also have a headache. Therefore, the cold weather must be causing my headache. “"," ""The temperature has dropped this morning and I have a headache.""  "," ""The cold weather causes my headache.""","HasDropped(a),  HasHeadache(b)","IsCold(d),  Causes(d, e)",[],[],"[(' I', ' my headache'), (' my headache', ' a headache')]",HasDropped(a) and HasHeadache(b),"IsCold(d) and Causes(d, e)","(exists b (HasDropped(a) and HasHeadache(b))) -> (forall e (IsCold(d) and Causes(d, e)))","(exists a (exists b (HasDropped(a) and HasHeadache(b)))) -> (exists e (exists d (IsCold(d) and Causes(d, e))))",LF
72,0,ad hominem,"My teacher says the Earth is flat, so it definitely is flat."," ""The teacher says the Earth is flat.""  "," ""The Earth is flat.""","SaysIsFlat(b, a)",IsFlat(a),[],"[(' the Earth', ' The Earth')]",[],"SaysIsFlat(b, a)",IsFlat(a),"(SaysIsFlat(b, a)) -> (IsFlat(a))","(exists a (exists b (SaysIsFlat(b, a)))) -> (exists a (IsFlat(a)))",LF
73,0,equivocation,"The fallacy of equivocation occurs when a key term or phrase in an argument is used in an ambiguous way, with one meaning in one portion of the argument and then another meaning in another portion of the argument.", A key term or phrase in an argument is used in an ambiguous way with one meaning in one portion of the argument and another meaning in another portion of the argument., The fallacy of equivocation occurs.,"IsUsedInAmbiguousWay(a),  IsInArgument(b,a),  IsInMeaning(a,c),  IsInPortion(a,d),  IsInMeaning(a,e),  IsInPortion(a,f)",Occurs(g),"[('IsUsedInAmbiguousWay(a)', 'Occurs(g)'), ('Occurs(g)', 'IsUsedInAmbiguousWay(a)'), ('  IsInArgument(b,a)', 'Occurs(g)'), ('Occurs(g)', '  IsInArgument(b,a)'), ('Occurs(g)', '  IsInMeaning(a,c)'), ('Occurs(g)', '  IsInPortion(a,d)'), ('Occurs(g)', '  IsInPortion(a,f)')]",[],"[(' The fallacy of equivocation', ' Key term or phrase'), (' The fallacy of equivocation', ' argument'), (' The fallacy of equivocation', ' one meaning'), (' The fallacy of equivocation', ' one portion'), (' The fallacy of equivocation', ' another meaning'), (' The fallacy of equivocation', ' another portion')]","IsUsedInAmbiguousWay(a) and IsInArgument(b,a) and IsInMeaning(a,c) and IsInPortion(a,d) and IsInMeaning(a,e) and IsInPortion(a,f)",Occurs(g),"(forall f (forall e (forall d (forall c (forall b (forall a (IsUsedInAmbiguousWay(a) and IsInArgument(b,a) and IsInMeaning(a,c) and IsInPortion(a,d) and IsInMeaning(a,e) and IsInPortion(a,f))))))) & (forall g (forall a (IsUsedInAmbiguousWay(a) -> Occurs(g)))) & (forall g (forall a (Occurs(g) -> IsUsedInAmbiguousWay(a)))) & (forall g (forall a (forall b (  IsInArgument(b,a) -> Occurs(g))))) & (forall g (forall a (forall b (Occurs(g) ->   IsInArgument(b,a))))) & (forall g (forall c (forall a (Occurs(g) ->   IsInMeaning(a,c))))) & (forall g (forall a (forall d (Occurs(g) ->   IsInPortion(a,d))))) & (forall g (forall f (forall a (Occurs(g) ->   IsInPortion(a,f)))))) -> (exists g (Occurs(g)))","(exists e (exists f (exists c (exists d (exists b (exists a (IsUsedInAmbiguousWay(a) and IsInArgument(b,a) and IsInMeaning(a,c) and IsInPortion(a,d) and IsInMeaning(a,e) and IsInPortion(a,f))))))) & (forall i (forall h (IsUsedInAmbiguousWay(h) -> Occurs(i)))) & (forall k (forall j (Occurs(j) -> IsUsedInAmbiguousWay(k)))) & (forall l (forall n (forall m (  IsInArgument(l,m) -> Occurs(n))))) & (forall q (forall o (forall p (Occurs(o) ->   IsInArgument(p,q))))) & (forall s (forall r (forall t (Occurs(r) ->   IsInMeaning(s,t))))) & (forall u (forall v (forall w (Occurs(u) ->   IsInPortion(v,w))))) & (forall z (forall y (forall x (Occurs(x) ->   IsInPortion(y,z)))))) -> (exists g (Occurs(g)))",Valid
74,0,faulty generalization,When you have too little or unrepresentative data to make claim., There is too little or unrepresentative data to make a claim.  , A claim cannot be made.,"IsTooLittleOrUnrepresentative(b),  IsClaim(a)",IsClaim(a),[],"[(' a claim', ' A claim')]",[],IsTooLittleOrUnrepresentative(b) and ~IsClaim(a),~IsClaim(a),(IsTooLittleOrUnrepresentative(b) and ~IsClaim(a)) -> (~IsClaim(a)),(exists a (exists b (IsTooLittleOrUnrepresentative(b) and ~IsClaim(a)))) -> (exists a (~IsClaim(a))),Valid
75,0,ad populum,"The majority of people believe advertisers should spend more money on billboards, so billboards are objectively the best form of advertisement."," ""The majority of people believe advertisers should spend more money on billboards.""  "," ""Billboards are the best form of advertisement.""","Believe(b, c),  ShouldSpendMore(c, d, a)","IsFormOfAdvertisement(a, e),  IsBestForm(e)",[],"[(' billboards', ' Billboards')]","[(' Majority of people', ' form of advertisement'), (' Billboards', ' advertisers'), (' advertisers', ' form of advertisement'), (' billboards', ' form of advertisement')]","Believe(b, c) and ShouldSpendMore(c, d, a)","IsFormOfAdvertisement(a, e) and IsBestForm(e)","(exists a (forall c (exists b (Believe(b, c) and ShouldSpendMore(c, d, a))))) -> (exists a (forall e (IsFormOfAdvertisement(a, e) and IsBestForm(e))))","(exists c (exists a (exists d (exists b (Believe(b, c) and ShouldSpendMore(c, d, a)))))) -> (exists e (exists a (IsFormOfAdvertisement(a, e) and IsBestForm(e))))",LF
76,0,faulty generalization,"If we ban Hummers because they are bad for the environment, eventually the government will ban all cars, so we should not ban Hummers."," ""Hummers are bad for the environment.""  "," ""The government will ban all cars.""",BadForEnvironment(a),"WillBan(c, d)",[],[],[],BadForEnvironment(a),"WillBan(c, d)","(BadForEnvironment(a)) -> (WillBan(c, d))","(exists a (BadForEnvironment(a))) -> (exists c (exists d (WillBan(c, d))))",LF
77,0,ad hominem,"My opponent raised a good point, but can we trust him? I mean he just moved to town only 5 months ago, how much could he really know?"," ""My opponent raised a good point.""  "," ""The opponent cannot be trusted.""","RaisedPoint(b, a)",CannotBeTrusted(a),[],"[(' a good point', ' The opponent')]","[(' My opponent', ' The opponent')]","RaisedPoint(b, a)",CannotBeTrusted(a),"(exists b (RaisedPoint(b, a))) -> (forall a (CannotBeTrusted(a)))","(exists a (exists b (RaisedPoint(b, a)))) -> (exists a (CannotBeTrusted(a)))",LF
78,0,false dilemma,"Either you can save your money to buy a new car for yourself, or you can just take an Uber around for the rest of your life.", You can save your money to buy a new car.  , You will take an Uber for the rest of your life.,"IsSaved(a),  IsUsedToBuy(a, b)","Properties: WillTake(c, d),  ForTheRestOf(c, e)",[],[],"[(' new car', ' You')]","IsSaved(a) and IsUsedToBuy(a, b)","WillTake(c, d) and ForTheRestOf(c, e)","(exists b (IsSaved(a) and IsUsedToBuy(a, b))) -> (forall c (WillTake(c, d) and ForTheRestOf(c, e)))","(exists a (exists b (IsSaved(a) and IsUsedToBuy(a, b)))) -> (exists e (exists c (exists d (WillTake(c, d) and ForTheRestOf(c, e)))))",LF
79,0,false causality,"Matthieu was the only player on the team who didn't grow a playoff beard, and thus he ended up getting injured.", Matthieu was the only player on the team who didn't grow a playoff beard., Not growing a playoff beard results in getting injured.,"DidNotGrowPlayoffBeard(b),  IsOnlyPlayerOnTeamWhoDidNotGrowPlayoffBeard(b)","DidNotGrowPlayoffBeard(x),  GetsInjured(x)",[],"[(' playoff beard', ' Playoff beard')]",[],DidNotGrowPlayoffBeard(b) and IsOnlyPlayerOnTeamWhoDidNotGrowPlayoffBeard(b),DidNotGrowPlayoffBeard(x) and GetsInjured(x),(DidNotGrowPlayoffBeard(b) and IsOnlyPlayerOnTeamWhoDidNotGrowPlayoffBeard(b)) -> (DidNotGrowPlayoffBeard(x) and GetsInjured(x)),(exists b (DidNotGrowPlayoffBeard(b) and IsOnlyPlayerOnTeamWhoDidNotGrowPlayoffBeard(b))) -> (exists x (DidNotGrowPlayoffBeard(x) and GetsInjured(x))),LF
80,0,intentional,"John: Members of the UbaTuba White Men's Club are upstanding citizens of the community.
Marvin: Then why are there so many of these members in jail?
John: They were never true UbaTuba White Men's Club members.
Marvin: What’s a true UbaTuba White Men's Club member?
John: Those who don't go to jail.
", Many members of the UbaTuba White Men's Club are in jail.  , True UbaTuba White Men's Club members are upstanding citizens.,"IsMemberOf(a, b),  IsInJail(a)","IsMemberOf(d, UbaTubaWhiteMensClub),  IsUpstandingCitizen(d)",[],[],"[(' Members', "" True UbaTuba White Men's Club members""), (' Members', ' upstanding citizens'), ("" UbaTuba White Men's Club"", ' upstanding citizens')]","IsMemberOf(a, b) and IsInJail(a)","IsMemberOf(d, UbaTubaWhiteMensClub) and IsUpstandingCitizen(d)","(exists a (IsMemberOf(a, b) and IsInJail(a))) -> (forall d (IsMemberOf(d, UbaTubaWhiteMensClub) and IsUpstandingCitizen(d)))","(exists a (exists b (IsMemberOf(a, b) and IsInJail(a)))) -> (exists d (IsMemberOf(d, UbaTubaWhiteMensClub) and IsUpstandingCitizen(d)))",LF
81,0,faulty generalization,"""Animal experimentation reduces our respect for life. If we don't respect life, we are likely to be more and more tolerant of violent acts like war and murder. Soon our society will become a battlefield in which everyone constantly fears for their lives. It will be the end of civilization. To prevent this terrible consequence, we should make animal experimentation illegal right now."""," ""Animal experimentation reduces our respect for life.""  "," ""Animal experimentation will cause the end of civilization.""","ReducesRespectForLife(a, b)","CausesEndOfCivilization(a, c)","[('CausesEndOfCivilization(a, c)', 'ReducesRespectForLife(a, b)')]","[(' Animal experimentation', ' Animal experimentation')]",[],"ReducesRespectForLife(a, b)","CausesEndOfCivilization(a, c)","(ReducesRespectForLife(a, b) & (forall c (forall a (forall b (CausesEndOfCivilization(a, c) -> ReducesRespectForLife(a, b)))))) -> (CausesEndOfCivilization(a, c))","(exists a (exists b (ReducesRespectForLife(a, b))) & (forall e (forall f (forall d (CausesEndOfCivilization(d,e) -> ReducesRespectForLife(d,f)))))) -> (exists c (exists a (CausesEndOfCivilization(a, c))))",LF
82,0,false causality,You know Jane Fonda's exercise videos must be worth the money. Look at the great shape she's in., Jane Fonda is in great shape.  , Jane Fonda's exercise videos are worth the money.,IsInGreatShape(a),AreWorthMoney(c),"[('IsInGreatShape(a)', 'AreWorthMoney(c)'), ('AreWorthMoney(c)', 'IsInGreatShape(a)')]",[],"[("" Jane Fonda's exercise videos"", ' Jane Fonda'), (' the money', ' great shape')]",IsInGreatShape(a),AreWorthMoney(c),(forall a (IsInGreatShape(a)) & (forall c (forall a (IsInGreatShape(a) -> AreWorthMoney(c)))) & (forall c (forall a (AreWorthMoney(c) -> IsInGreatShape(a))))) -> (exists c (AreWorthMoney(c))),(exists a (IsInGreatShape(a)) & (forall e (forall f (IsInGreatShape(e) -> AreWorthMoney(f)))) & (forall g (forall h (AreWorthMoney(g) -> IsInGreatShape(h))))) -> (exists c (AreWorthMoney(c))),Valid
83,0,faulty generalization,"Asians make lousy athletes, but do well at the Math Olympiad."," ""Asians do well at the Math Olympiad."""," ""Asians make lousy athletes.""",DoesWellAtMathOlympiad(a),IsLousyAthlete(a),"[('DoesWellAtMathOlympiad(a)', 'IsLousyAthlete(a)')]","[(' Asians', ' Asians')]",[],DoesWellAtMathOlympiad(a),IsLousyAthlete(a),(DoesWellAtMathOlympiad(a) & (forall a (DoesWellAtMathOlympiad(a) -> IsLousyAthlete(a)))) -> (IsLousyAthlete(a)),(exists a (DoesWellAtMathOlympiad(a)) & (forall d (DoesWellAtMathOlympiad(d) -> IsLousyAthlete(d)))) -> (exists a (IsLousyAthlete(a))),Valid
84,0,false dilemma,"“Caldwell Hall is in bad shape. Either we tear it down and put up a new building, or we continue to risk students’ safety. Obviously we shouldn’t risk anyone’s safety, so we must tear the building down.”"," ""Caldwell Hall is in bad shape and continuing to use it risks students' safety.""  "," ""Caldwell Hall must be torn down.""","IsInBadShape(a),  RisksSafety(b, c)",MustBeTornDown(a),"[('IsInBadShape(a)', 'MustBeTornDown(a)'), ('MustBeTornDown(a)', 'IsInBadShape(a)'), ('  RisksSafety(b, c)', 'MustBeTornDown(a)'), ('MustBeTornDown(a)', '  RisksSafety(b, c)')]","[(' Caldwell Hall', ' Caldwell Hall')]","[("" students' safety"", ' Caldwell Hall')]","IsInBadShape(a) and RisksSafety(b, c)",MustBeTornDown(a),"(exists c (IsInBadShape(a) and RisksSafety(b, c)) & (forall a (IsInBadShape(a) -> MustBeTornDown(a))) & (forall a (MustBeTornDown(a) -> IsInBadShape(a))) & (forall c (forall a (forall b (  RisksSafety(b, c) -> MustBeTornDown(a))))) & (forall c (forall a (forall b (MustBeTornDown(a) ->   RisksSafety(b, c)))))) -> (forall a (MustBeTornDown(a)))","(exists c (exists a (exists b (IsInBadShape(a) and RisksSafety(b, c)))) & (forall d (IsInBadShape(d) -> MustBeTornDown(d))) & (forall e (MustBeTornDown(e) -> IsInBadShape(e))) & (forall g (forall f (forall h (  RisksSafety(f,g) -> MustBeTornDown(h))))) & (forall i (forall k (forall j (MustBeTornDown(i) ->   RisksSafety(j,k)))))) -> (exists a (MustBeTornDown(a)))",Valid
85,0,faulty generalization,Did you really vote for Donald as class treasurer? Didn't you hear that his uncle was imprisoned for embezzling $1.5 million?, Donald's uncle was imprisoned for embezzling $1.5 million.  , You should not have voted for Donald as class treasurer.,"WasImprisoned(a),  Embezzled(a, b)","VotedFor(c, d),  IsClassTreasurer(d)","[('  Embezzled(a, b)', 'VotedFor(c, d)')]",[],"[(' $1.5 million', ' You')]","WasImprisoned(a) and Embezzled(a, b)","VotedFor(c, d) and ~IsClassTreasurer(d)","(exists b (WasImprisoned(a) and Embezzled(a, b)) & (forall c (forall a (forall d (forall b (  Embezzled(a, b) -> VotedFor(c, d))))))) -> (forall c (VotedFor(c, d) and ~IsClassTreasurer(d)))","(exists a (exists b (WasImprisoned(a) and Embezzled(a, b))) & (forall g (forall f (forall i (forall h (  Embezzled(f,g) -> VotedFor(h,i))))))) -> (exists c (exists d (VotedFor(c, d) and ~IsClassTreasurer(d))))",LF
86,0,fallacy of logic,"If the ozone layer is destroyed, many people will get cancer and suffer from other illnesses.  The ozone layer is being protected, not destroyed.  So, many people will be spared the pain of cancer and other illnesses.", The ozone layer is being protected.  , Many people will be spared the pain of cancer and other illnesses.,IsProtected(a),"IsSparedPain(b, c),  HasOtherIllnesses(b, d)","[('IsProtected(a)', 'IsSparedPain(b, c)'), ('IsSparedPain(b, c)', 'IsProtected(a)'), ('IsProtected(a)', '  HasOtherIllnesses(b, d)')]",[],[],IsProtected(a),"IsSparedPain(b, c) and HasOtherIllnesses(b, d)","(IsProtected(a) & (forall c (forall a (forall b (IsProtected(a) -> IsSparedPain(b, c))))) & (forall c (forall a (forall b (IsSparedPain(b, c) -> IsProtected(a))))) & (forall a (forall d (forall b (IsProtected(a) ->   HasOtherIllnesses(b, d)))))) -> (IsSparedPain(b, c) and HasOtherIllnesses(b, d))","(exists a (IsProtected(a)) & (forall e (forall g (forall f (IsProtected(e) -> IsSparedPain(f,g))))) & (forall j (forall i (forall h (IsSparedPain(h,i) -> IsProtected(j))))) & (forall l (forall m (forall k (IsProtected(k) ->   HasOtherIllnesses(l,m)))))) -> (exists c (exists d (exists b (IsSparedPain(b, c) and HasOtherIllnesses(b, d)))))",Valid
87,0,faulty generalization,"Broccoli has significantly less fat than the leading candy bar! Plus, it's nowhere near as hot as Hot Cheetos!"," ""Broccoli has significantly less fat than the leading candy bar."""," ""Broccoli is healthier than Hot Cheetos and candy bars.""","HasSignificantlyLessFatThan(a, b)","IsHealthierThan(a, c),  IsHealthierThan(a, d)","[('IsHealthierThan(a, c)', 'HasSignificantlyLessFatThan(a, b)'), ('HasSignificantlyLessFatThan(a, b)', '  IsHealthierThan(a, d)')]","[(' Broccoli', ' Broccoli')]","[(' Hot Cheetos', ' leading candy bar')]","HasSignificantlyLessFatThan(a, b)","IsHealthierThan(a, c) and IsHealthierThan(a, d)","(forall b (HasSignificantlyLessFatThan(a, b)) & (forall c (forall a (forall b (IsHealthierThan(a, c) -> HasSignificantlyLessFatThan(a, b))))) & (forall a (forall d (forall b (HasSignificantlyLessFatThan(a, b) ->   IsHealthierThan(a, d)))))) -> (exists c (IsHealthierThan(a, c) and IsHealthierThan(a, d)))","(exists a (exists b (HasSignificantlyLessFatThan(a, b))) & (forall e (forall g (forall f (IsHealthierThan(e,f) -> HasSignificantlyLessFatThan(e,g))))) & (forall j (forall i (forall h (HasSignificantlyLessFatThan(h,i) ->   IsHealthierThan(h,j)))))) -> (exists c (exists a (exists d (IsHealthierThan(a, c) and IsHealthierThan(a, d)))))",Valid
88,0,fallacy of relevance,You're complaining because you have to walk to school? I used to have to give my parents my entire paycheck.," ""I used to have to give my parents my entire paycheck."""," ""You should not complain about having to walk to school.""","IsGiven(c, b),  IsOwnedBy(c, a)","ComplainsAboutWalking(d),  WalksTo(e)",[],[],"[(' I', ' school')]","IsOwnedBy(c, a) and IsGiven(c, b)",ComplainsAboutWalking(d) and WalksTo(e),"(exists a (IsOwnedBy(c, a) and IsGiven(c, b))) -> (forall e (ComplainsAboutWalking(d) and WalksTo(e)))","(exists c (exists a (exists b (IsOwnedBy(c, a) and IsGiven(c, b))))) -> (exists e (exists d (ComplainsAboutWalking(d) and WalksTo(e))))",LF
89,0,fallacy of extension,Robot 2 (Blue) has been refuting all of Robot 1's (Orange) arguments. Robot 1 launches the above counterargument. What is this fallacy?," ""Robot 2 has been refuting all of Robot 1's arguments.""  "," ""Robot 1's counterargument is fallacious.""","HasRefuted(a, b)",IsFallacious(c),[],[],[],"HasRefuted(a, b)",IsFallacious(c),"(HasRefuted(a, b)) -> (IsFallacious(c))","(exists a (exists b (HasRefuted(a, b)))) -> (exists c (IsFallacious(c)))",LF
90,0,ad hominem,Personally attacking someone to shift attention away from your views is," ""Personally attacking someone shifts attention away from your views.""  "," ""You should personally attack someone to shift attention away from your views.""","IsPersonallyAttacked(a),  ShiftsAttentionAwayFrom(b)","IsPersonallyAttacked(a),  ShiftsAttentionAwayFrom(b)",[],"[(' Someone', ' You'), (' Someone', ' someone'), (' your views', ' your views')]","[(' Someone', ' your views'), (' your views', ' You'), (' someone', ' your views')]",IsPersonallyAttacked(a) and ShiftsAttentionAwayFrom(b),IsPersonallyAttacked(a) and ShiftsAttentionAwayFrom(b),(exists b (exists a (IsPersonallyAttacked(a) and ShiftsAttentionAwayFrom(b)))) -> (exists a (forall b (IsPersonallyAttacked(a) and ShiftsAttentionAwayFrom(b)))),(exists a (exists b (IsPersonallyAttacked(a) and ShiftsAttentionAwayFrom(b)))) -> (exists a (exists b (IsPersonallyAttacked(a) and ShiftsAttentionAwayFrom(b)))),Valid
91,0,ad hominem,"""She's such a mean teacher and person – that's why she wouldn't raise my grade ONE percent!"""," ""The teacher is mean.""  "," ""The teacher did not raise my grade one percent.""",IsMean(a),"DidNotRaiseGrade(a, b)","[('IsMean(a)', 'DidNotRaiseGrade(a, b)'), ('DidNotRaiseGrade(a, b)', 'IsMean(a)')]","[(' The teacher', ' The teacher')]","[(' my grade', ' The teacher')]",IsMean(a),"DidNotRaiseGrade(a, b)","(forall a (IsMean(a)) & (forall a (forall b (IsMean(a) -> DidNotRaiseGrade(a, b)))) & (forall a (forall b (DidNotRaiseGrade(a, b) -> IsMean(a))))) -> (exists b (DidNotRaiseGrade(a, b)))","(exists a (IsMean(a)) & (forall c (forall d (IsMean(c) -> DidNotRaiseGrade(c,d)))) & (forall e (forall f (DidNotRaiseGrade(e,f) -> IsMean(e))))) -> (exists a (exists b (DidNotRaiseGrade(a, b))))",Valid
92,0,appeal to emotion,"If you don't buy the black pencils, you will get made fun of. You will not be chosen for group projects.", You will be made fun of and not chosen for group projects if you do not buy the black pencils.  , You should buy the black pencils.,"IsMadeFunOf(a),  IsNotChosenForGroupProjects(a),  DoesNotBuy(a, b)","ShouldBuy(a, c)","[('  IsNotChosenForGroupProjects(a)', 'ShouldBuy(a, c)')]","[(' You', ' You')]","[(' the black pencils', ' You'), (' the black pencils', ' black pencils')]","DoesNotBuy(a, b) and (IsMadeFunOf(a) and IsNotChosenForGroupProjects(a))","ShouldBuy(a, c)","(forall b (forall a (DoesNotBuy(a, b) and (IsMadeFunOf(a) and IsNotChosenForGroupProjects(a)))) & (forall c (forall a (  IsNotChosenForGroupProjects(a) -> ShouldBuy(a, c))))) -> (exists c (ShouldBuy(a, c)))","(exists a (exists b (DoesNotBuy(a, b) and (IsMadeFunOf(a) and IsNotChosenForGroupProjects(a)))) & (forall e (forall d (  IsNotChosenForGroupProjects(d) -> ShouldBuy(d,e))))) -> (exists c (exists a (ShouldBuy(a, c))))",Valid
93,0,faulty generalization,"Jeff's mom is concerned when she finds out that he skipped class one day. She tells him that she is concerned that since he skipped one class, he will start skipping more frequently. Then he will drop out altogether, never graduate or get into college, and end up unemployed and living at home for the rest of his life. What type of fallacy has Jeff's mom committed?", Jeff skipped one class.  , Jeff will end up unemployed and living at home for the rest of his life.,"Skipped(a, b)","IsUnemployed(a),  LivesAtHome(a),  ForTheRestOfHisLife(a, d)",[],"[(' Jeff', ' Jeff')]","[(' Jeff', ' his life'), (' home', ' one class')]","Skipped(a, b)","IsUnemployed(a) and LivesAtHome(a) and ForTheRestOfHisLife(a, d)","(exists a (Skipped(a, b))) -> (forall d (IsUnemployed(a) and LivesAtHome(a) and ForTheRestOfHisLife(a, d)))","(exists a (exists b (Skipped(a, b)))) -> (exists a (exists d (IsUnemployed(a) and LivesAtHome(a) and ForTheRestOfHisLife(a, d))))",LF
94,0,ad hominem,"How can you tell me I should exercise to lose weight? All you do is sit behind a desk all day. I've never seen you do a lick of exercise.

Identify the logical fallacy commited in this argument."," ""You sit behind a desk all day and you don't exercise.""  "," ""You should not tell me to exercise to lose weight.""","SitBehind(a, b),  DoesNotExercise(a)","TellToExercise(a, c),  LoseWeight(d)",[],"[(' You', ' You')]","[(' weight', ' You'), (' desk', ' You')]","SitBehind(a, b) and DoesNotExercise(a)","TellToExercise(a, c) and ~LoseWeight(d)","(exists b (forall a (SitBehind(a, b) and DoesNotExercise(a)))) -> (forall a (exists d (TellToExercise(a, c) and ~LoseWeight(d))))","(exists a (exists b (SitBehind(a, b) and DoesNotExercise(a)))) -> (exists c (exists a (exists d (TellToExercise(a, c) and ~LoseWeight(d)))))",LF
95,0,fallacy of logic,"""We both like music, so we should get married."""," ""We both like music.""  "," ""We should get married.""",LikesMusic(a),ShouldGetMarried(a),[],"[(' We', ' We')]","[(' We', ' music')]",LikesMusic(a),ShouldGetMarried(a),(LikesMusic(a)) -> (ShouldGetMarried(a)),(exists a (LikesMusic(a))) -> (exists a (ShouldGetMarried(a))),LF
96,0,ad hominem,"Brandon: We should have tastier lunches!
Jaylen: Don't listen to him! He's a terrible person! I saw him trip another student and steal his lunch money!"," ""Brandon is a terrible person who tripped another student and stole his lunch money.""  "," ""We should not listen to Brandon""","IsTerriblePerson(a),  Tripped(a, b),  Stole(a, c)",ShouldNotListenTo(a),"[('IsTerriblePerson(a)', 'ShouldNotListenTo(a)')]","[(' Brandon', ' Brandon')]","[(' We', ' another student'), (' Brandon', ' another student')]","IsTerriblePerson(a) and Tripped(a, b) and Stole(a, c)",ShouldNotListenTo(a),"(forall b (IsTerriblePerson(a) and Tripped(a, b) and Stole(a, c)) & (forall a (IsTerriblePerson(a) -> ShouldNotListenTo(a)))) -> (exists a (ShouldNotListenTo(a)))","(exists c (exists a (exists b (IsTerriblePerson(a) and Tripped(a, b) and Stole(a, c)))) & (forall e (IsTerriblePerson(e) -> ShouldNotListenTo(e)))) -> (exists a (ShouldNotListenTo(a)))",Valid
97,0,ad hominem,Of course Marx' theories about the ideal society are bunk. The guy spent all his time in the library.," ""Marx spent all his time in the library.""  "," ""Marx's theories about the ideal society are bunk.""",IsSpentInLibrary(b),"IsAbout(d, e)",[],[],"[(' Marx', "" Marx's theories""), ("" Marx's theories"", ' his time')]",IsSpentInLibrary(b),"IsAbout(d, e) and IsBunk(d)","(forall b (IsSpentInLibrary(b))) -> (exists d (IsAbout(d, e) and IsBunk(d)))","(exists b (IsSpentInLibrary(b))) -> (exists e (exists d (IsAbout(d, e) and IsBunk(d))))",LF
98,0,fallacy of relevance,"I'm tailgating her, because she cut me off!"," ""She cut me off.""  "," ""I am tailgating her.""","CutOff(a, b)","Tailgating(c, d)",[],[],"[(' her', ' She'), (' I', ' me')]","CutOff(a, b)","Tailgating(c, d)","(forall b (forall a (CutOff(a, b)))) -> (exists c (exists d (Tailgating(c, d))))","(exists a (exists b (CutOff(a, b)))) -> (exists c (exists d (Tailgating(c, d))))",LF
99,0,faulty generalization,President Petutti ordered a military strike that killed many civilians. He is no different than any other mass murder and he belongs in prison!," ""President Petutti ordered a military strike that killed many civilians."""," ""President Petutti is no different than any other mass murderer and President Petutti belongs in prison.""","Ordered(a, b),  Killed(b, c)","IsNoDifferent(a, d),  BelongsIn(a, e)","[('Ordered(a, b)', '  BelongsIn(a, e)'), ('  Killed(b, c)', 'IsNoDifferent(a, d)'), ('  Killed(b, c)', '  BelongsIn(a, e)')]","[(' President Petutti', ' President Petutti')]",[],"Ordered(a, b) and Killed(b, c)","IsNoDifferent(a, d) and BelongsIn(a, e)","(Ordered(a, b) and Killed(b, c) & (forall e (forall a (forall b (Ordered(a, b) ->   BelongsIn(a, e))))) & (forall c (forall a (forall d (forall b (  Killed(b, c) -> IsNoDifferent(a, d)))))) & (forall e (forall c (forall a (forall b (  Killed(b, c) ->   BelongsIn(a, e))))))) -> (IsNoDifferent(a, d) and BelongsIn(a, e))","(exists c (exists a (exists b (Ordered(a, b) and Killed(b, c)))) & (forall g (forall f (forall h (Ordered(f,g) ->   BelongsIn(f,h))))) & (forall l (forall i (forall k (forall j (  Killed(i,j) -> IsNoDifferent(k,l)))))) & (forall n (forall o (forall m (forall p (  Killed(m,n) ->   BelongsIn(o,p))))))) -> (exists e (exists a (exists d (IsNoDifferent(a, d) and BelongsIn(a, e)))))",Valid
