label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
0,appeal to emotion,"Preys on people’s emotions and sensitivities, can turn into a slippery slope"," ""Preying on people's emotions and sensitivities can turn into a slippery slope."""," ""Preying on people's emotions leads to a slippery slope.""","IsPreyedOn(a),  IsPreyedOn(c),  TurnsInto(b)","IsPreyedOn(a),  LeadsTo(b)","[('  IsPreyedOn(c)', '  LeadsTo(b)')]","[("" People's emotions"", "" People's emotions""), (' slippery slope', ' slippery slope')]",[],(IsPreyedOn(a) and IsPreyedOn(c)) and TurnsInto(b),IsPreyedOn(a) and LeadsTo(b),((IsPreyedOn(a) and IsPreyedOn(c)) and TurnsInto(b) & (forall b (forall c (  IsPreyedOn(c) ->   LeadsTo(b))))) -> (IsPreyedOn(a) and LeadsTo(b)),(exists b (exists c (exists a ((IsPreyedOn(a) and IsPreyedOn(c)) and TurnsInto(b)))) & (forall d (forall e (  IsPreyedOn(d) ->   LeadsTo(e))))) -> (exists b (exists a (IsPreyedOn(a) and LeadsTo(b))))
0,fallacy of logic,"Bats are mammals. Bats can fly. Pigs are also mammals, therefore pigs can fly."," ""Bats are mammals and bats can fly. Pigs are mammals.""  "," ""Pigs can fly.""","IsMammal(b),  CanFly(b),  IsMammal(a)",CanFly(a),[],"[(' Pigs', ' mammals'), (' pigs', ' Pigs')]",[],IsMammal(b) and CanFly(b) and IsMammal(a),CanFly(a),(IsMammal(b) and CanFly(b) and IsMammal(a)) -> (CanFly(a)),(exists b (exists a (IsMammal(b) and CanFly(b) and IsMammal(a)))) -> (exists a (CanFly(a)))
0,intentional,The Geo Metro is a superior car because it averages 43 miles per gallon., The Geo Metro averages 43 miles per gallon.  , The Geo Metro is a superior car.,Averages43MilesPerGallon(a),IsSuperiorCar(a),[],"[(' The Geo Metro', ' The Geo Metro')]",[],Averages43MilesPerGallon(a),IsSuperiorCar(a),(Averages43MilesPerGallon(a)) -> (IsSuperiorCar(a)),(exists a (Averages43MilesPerGallon(a))) -> (exists a (IsSuperiorCar(a)))
0,fallacy of relevance,"“While you may have concerns about my votes about the environment, I can assure you that I am an open minded individual. What we should really discuss is my record on votes that expanded educational opportunities for all children."""," ""I am an open-minded individual."""," ""My votes about the environment are not as important as my record on votes that expanded educational opportunities for all children.""",IsOpenMinded(a),"AreAbout(c, d),  AreNotAsImportant(c, e),  AreRelatedTo(f, g),  AreFor(h)",[],[],[],IsOpenMinded(a),"(AreAbout(c, d) and AreNotAsImportant(c, e)) and (AreRelatedTo(f, g) and AreFor(h))","(IsOpenMinded(a)) -> ((AreAbout(c, d) and AreNotAsImportant(c, e)) and (AreRelatedTo(f, g) and AreFor(h)))","(exists a (IsOpenMinded(a))) -> (exists h (exists c (exists f (exists e (exists g (exists d ((AreAbout(c, d) and AreNotAsImportant(c, e)) and (AreRelatedTo(f, g) and AreFor(h)))))))))"
0,intentional,"Fish are the easiest pets to keep; they are inexpensive and require no maintenance at all. Plus, they are really pretty and soothing to watch."," Fish are inexpensive, require no maintenance, and are pretty and soothing to watch.  ", Fish are the easiest pets to keep.,"IsInexpensive(a),  RequiresNoMaintenance(a),  IsPretty(a),  IsSoothingToWatch(a)",IsTheEasiestToKeep(a),"[('IsTheEasiestToKeep(a)', 'IsInexpensive(a)'), ('IsTheEasiestToKeep(a)', '  RequiresNoMaintenance(a)')]","[(' Fish', ' Fish')]","[(' Fish', ' pets')]",IsInexpensive(a) and RequiresNoMaintenance(a) and IsPretty(a) and IsSoothingToWatch(a),IsTheEasiestToKeep(a),(IsInexpensive(a) and RequiresNoMaintenance(a) and IsPretty(a) and IsSoothingToWatch(a) & (forall a (IsTheEasiestToKeep(a) -> IsInexpensive(a))) & (forall a (IsTheEasiestToKeep(a) ->   RequiresNoMaintenance(a)))) -> (IsTheEasiestToKeep(a)),(exists a (IsInexpensive(a) and RequiresNoMaintenance(a) and IsPretty(a) and IsSoothingToWatch(a)) & (forall c (IsTheEasiestToKeep(c) -> IsInexpensive(c))) & (forall d (IsTheEasiestToKeep(d) ->   RequiresNoMaintenance(d)))) -> (exists a (IsTheEasiestToKeep(a)))
0,intentional,I am only slightly obese.  That is perfectly normal here in America., Being slightly obese is perfectly normal in America.  , Being slightly obese is acceptable in America.,"IsObese(x),  IsNormal(x),  IsInAmerica(x)","IsObese(x),  IsAcceptable(x),  IsInAmerica(x)",[],"[(' America', ' America')]",[],IsObese(x) and IsNormal(x) and IsInAmerica(x),IsObese(x) and IsInAmerica(x) and IsAcceptable(x),(IsObese(x) and IsNormal(x) and IsInAmerica(x)) -> (IsObese(x) and IsInAmerica(x) and IsAcceptable(x)),(exists x (IsObese(x) and IsNormal(x) and IsInAmerica(x))) -> (exists x (IsObese(x) and IsInAmerica(x) and IsAcceptable(x)))
0,ad populum,"Most people think the world is flat, therefore it is flat.", Most people think the world is flat.  , The world is flat.,"IsFlat(a),  ThinksFlat(b, a)",IsFlat(a),[],"[(' the world', ' The world')]",[],"ThinksFlat(b, a)",IsFlat(a),"(ThinksFlat(b, a)) -> (IsFlat(a))","(exists b (exists a (ThinksFlat(b, a)))) -> (exists a (IsFlat(a)))"
0,appeal to emotion,You have to give me a passing grade. I spent 150 hours on that project and missed every party this quarter.," ""I spent 150 hours on that project and missed every party this quarter.""  "," ""You have to give me a passing grade.""","SpentHoursOn(a, b),  MissedParty(a, c)","Give(e, f, g)",[],[],[],"SpentHoursOn(a, b) and MissedParty(a, c)","Give(e, f, g)","(SpentHoursOn(a, b) and MissedParty(a, c)) -> (Give(e, f, g))","(exists b (exists c (exists a (SpentHoursOn(a, b) and MissedParty(a, c))))) -> (exists g (exists f (exists e (Give(e, f, g)))))"
0,ad populum,"I guess I should buy my 12 year old daughter an iPhone. Everyone at her school has one, and I want her to fit in with the other kids.", Every kid at the daughter's school has an iPhone.  , You should buy the 12-year-old daughter an iPhone.,HasIPhone(b),"Buy(d, a),  Is12YearOld(e)",[],"[(' iPhone.', ' iPhone')]",[],HasIPhone(b),"Is12YearOld(e) and Buy(d, a)","(HasIPhone(b)) -> (Is12YearOld(e) and Buy(d, a))","(exists b (HasIPhone(b))) -> (exists a (exists d (exists e (Is12YearOld(e) and Buy(d, a)))))"
0,intentional,Kerry’s plan will raise taxes by at least $900 billion his first hundred days., Kerry's plan will raise taxes by at least $900 billion in his first hundred days.  , Taxes will increase by $900 billion in Kerry's first hundred days.,"WillRaise(x, a),  IsAtLeast(b),  InFirstHundredDays(x, d)","WillIncrease(a),  IsBy(b),  InKerryFirstHundredDays(a, e)","[('  IsAtLeast(b)', 'WillIncrease(a)')]","[(' taxes', ' Taxes'), (' $900 billion', ' $900 billion')]","[("" Kerry's plan"", "" Kerry's first hundred days"")]","WillRaise(c, a) and IsAtLeast(b) and InFirstHundredDays(c, d)","WillIncrease(a) and IsBy(b) and InKerryFirstHundredDays(a, e)","(exists c (WillRaise(c, a) and IsAtLeast(b) and InFirstHundredDays(c, d)) & (forall b (forall a (  IsAtLeast(b) -> WillIncrease(a))))) -> (forall e (WillIncrease(a) and IsBy(b) and InKerryFirstHundredDays(a, e)))","(exists b (exists a (exists d (exists c (WillRaise(c, a) and IsAtLeast(b) and InFirstHundredDays(c, d))))) & (forall h (forall g (  IsAtLeast(g) -> WillIncrease(h))))) -> (exists b (exists e (exists a (WillIncrease(a) and IsBy(b) and InKerryFirstHundredDays(a, e)))))"
0,fallacy of extension,"If you told a person, ""I think we should all stay inside to bend the curve of COVID-19"" and they replied, ""so I guess you want people to lose their jobs then,"" what logical fallacy are they using?"," ""I think we should all stay inside to bend the curve of COVID-19.""  "," ""You want people to lose their jobs.""","Think(a),  ShouldStayInside(b),  BendsCurve(c),  IsCOVID19(c)","Wants(e, JobsLost(f,a))",[],"[(' people', ' I')]",[],Think(a) and ShouldStayInside(b) and (BendsCurve(c) and IsCOVID19(c)),"Wants(e, JobsLost(f,a))","(Think(a) and ShouldStayInside(b) and (BendsCurve(c) and IsCOVID19(c))) -> (Wants(e, JobsLost(f,a)))","(exists b (exists c (exists a (Think(a) and ShouldStayInside(b) and (BendsCurve(c) and IsCOVID19(c)))))) -> (exists a (exists f (exists e (Wants(e, JobsLost(f,a))))))"
0,appeal to emotion,"Power lines cause cancer. I met a little boy with cancer who lived just 20 miles from a power line who looked into my eyes and said, in his weak voice, “Please do whatever you can so that other kids won’t have to go through what I am going through.” I urge you to vote for this bill to tear down all power lines and replace them with monkeys on treadmills.", A little boy with cancer lived 20 miles from a power line., Power lines should be replaced with monkeys on treadmills.,"HasCancer(b),  LivedNearPowerLine(b),  Is20MilesFromPowerLine(b)","ShouldBeReplacedWith(a, c),  AreOn(d, c)",[],"[(' power line', ' Power lines')]",[],HasCancer(b) and LivedNearPowerLine(b) and Is20MilesFromPowerLine(b),"ShouldBeReplacedWith(a, c) and AreOn(d, c)","(HasCancer(b) and LivedNearPowerLine(b) and Is20MilesFromPowerLine(b)) -> (ShouldBeReplacedWith(a, c) and AreOn(d, c))","(exists b (HasCancer(b) and LivedNearPowerLine(b) and Is20MilesFromPowerLine(b))) -> (exists c (exists d (exists a (ShouldBeReplacedWith(a, c) and AreOn(d, c)))))"
0,ad hominem,"Student: Hey, Professor Moore, we shouldn't have to read this book by Freud. Everyone knows he used cocaine."," ""Freud used cocaine.""  "," ""Students shouldn't have to read this book by Freud.""","Used(a, b)","ShouldRead(c, d),  IsBy(d, a)",[],"[(' Freud', ' Freud')]",[],"Used(a, b)","ShouldRead(c, d) and ~IsBy(d, a)","(Used(a, b)) -> (ShouldRead(c, d) and ~IsBy(d, a))","(exists b (exists a (Used(a, b)))) -> (exists a (exists d (exists c (ShouldRead(c, d) and ~IsBy(d, a)))))"
0,false causality,"Our house was burglarized right after that new family moved in next door. Therefore, that new family must have been involved.", The new family moved in next door.  , The new family was involved in the burglary.,"IsNew(a),  MovedIn(a)","IsNew(a),  InvolvedIn(a, c)","[('  MovedIn(a)', 'IsNew(a)')]","[(' The new family', ' The new family')]",[],IsNew(a) and MovedIn(a),"IsNew(a) and InvolvedIn(a, c)","(IsNew(a) and MovedIn(a) & (forall a (  MovedIn(a) -> IsNew(a)))) -> (IsNew(a) and InvolvedIn(a, c))","(exists a (IsNew(a) and MovedIn(a)) & (forall d (  MovedIn(d) -> IsNew(d)))) -> (exists c (exists a (IsNew(a) and InvolvedIn(a, c))))"
0,circular reasoning,"Witchcraft remains our most urgent spiritual problem because it threatens
our very souls."," ""Witchcraft is our most urgent spiritual problem.""  "," ""Witchcraft threatens our very souls.""",IsProblem(a),"Threatens(a, c)","[('IsProblem(a)', 'Threatens(a, c)'), ('Threatens(a, c)', 'IsProblem(a)')]","[(' Witchcraft', ' Witchcraft')]",[],IsProblem(a),"Threatens(a, c)","(IsProblem(a) & (forall c (forall a (IsProblem(a) -> Threatens(a, c)))) & (forall c (forall a (Threatens(a, c) -> IsProblem(a))))) -> (Threatens(a, c))","(exists a (IsProblem(a)) & (forall d (forall e (IsProblem(d) -> Threatens(d,e)))) & (forall g (forall f (Threatens(f,g) -> IsProblem(f))))) -> (exists c (exists a (Threatens(a, c))))"
0,false dilemma,"Senator Jill: ""We'll have to cut education funding this year.""
Senator Bill: ""Why?""
Senator Jill: ""Well, either we cut the social programs or we live with a huge deficit and we can't live with the deficit."""," ""We have to cut education funding this year."""," ""We have to cut the social programs.""","HaveToCut(b),  IsThisYear(c)",HaveToCut(d),[],[],"[(' education funding', ' Social programs')]",HaveToCut(b) and IsThisYear(c),HaveToCut(d),(exists b (HaveToCut(b) and IsThisYear(c))) -> (forall d (HaveToCut(d))),(exists b (exists c (HaveToCut(b) and IsThisYear(c)))) -> (exists d (HaveToCut(d)))
0,appeal to emotion,"""You'll make the right decision because you have something that not many people do: you have heart.""?"," ""You have heart, which not many people have."""," ""You'll make the right decision.""","HasHeart(a),  ManyPeopleDoNotHave(b)",WillMakeDecision(a),[],"[(' You', ' You')]",[],HasHeart(a) and ManyPeopleDoNotHave(b),WillMakeDecision(a),(HasHeart(a) and ManyPeopleDoNotHave(b)) -> (WillMakeDecision(a)),(exists b (exists a (HasHeart(a) and ManyPeopleDoNotHave(b)))) -> (exists a (WillMakeDecision(a)))
0,faulty generalization,Christine has a terrible experience with a boyfriend. She decides that all boys are mean. This is an example of which logical fallacy?," ""Christine has a terrible experience with a boyfriend."""," ""All boys are mean.""","HasTerribleExperience(a),  HasBoyfriend(a)",IsMean(d),[],[],"[(' boyfriend', ' Boys')]",HasTerribleExperience(a) and HasBoyfriend(a),Boys(d) and IsMean(d),(HasTerribleExperience(a) and HasBoyfriend(a)) -> (Boys(d) and IsMean(d)),(exists a (HasTerribleExperience(a) and HasBoyfriend(a))) -> (exists d (Boys(d) and IsMean(d)))
0,circular reasoning,Smoking pot is against the law because it's wrong; I know it's wrong because it is against the law.," ""Smoking pot is against the law."""," ""Smoking pot is wrong.""",IsAgainstTheLaw(a),IsWrong(a),[],"[(' Smoking pot', ' Smoking pot')]",[],IsAgainstTheLaw(a),IsWrong(a),(IsAgainstTheLaw(a)) -> (IsWrong(a)),(exists a (IsAgainstTheLaw(a))) -> (exists a (IsWrong(a)))
0,circular reasoning,"""You can't give me a D because I'm an A student!"""," ""I am an A student.""  "," ""I cannot receive a D grade.""",IsAStudent(a),CannotReceiveDGrade(a),"[('CannotReceiveDGrade(a)', 'IsAStudent(a)')]","[(' I', ' I')]",[],IsAStudent(a),CannotReceiveDGrade(a),(IsAStudent(a) & (forall a (CannotReceiveDGrade(a) -> IsAStudent(a)))) -> (CannotReceiveDGrade(a)),(exists a (IsAStudent(a)) & (forall d (CannotReceiveDGrade(d) -> IsAStudent(d)))) -> (exists a (CannotReceiveDGrade(a)))
0,fallacy of logic,People who buy stocks are no different from people who bet on horse racing. They both risk their money with little chance of making a big profit., People who buy stocks risk their money with little chance of making a big profit.  , Buying stocks is like betting on horse racing.,"BuysStocks(a),  RisksMoney(a, b),  HasLittleChanceOfMakingBigProfit(a, c)","Buys(d),  BetsOn(e)","[('Buys(d)', 'BuysStocks(a)'), ('Buys(d)', '  RisksMoney(a, b)'), ('Buys(d)', '  HasLittleChanceOfMakingBigProfit(a, c)')]",[],[],"BuysStocks(a) and (RisksMoney(a, b) and HasLittleChanceOfMakingBigProfit(a, c))",Buys(d) and BetsOn(e),"(BuysStocks(a) and (RisksMoney(a, b) and HasLittleChanceOfMakingBigProfit(a, c)) & (forall d (forall a (Buys(d) -> BuysStocks(a)))) & (forall b (forall d (forall a (Buys(d) ->   RisksMoney(a, b))))) & (forall c (forall d (forall a (Buys(d) ->   HasLittleChanceOfMakingBigProfit(a, c)))))) -> (Buys(d) and BetsOn(e))","(exists b (exists c (exists a (BuysStocks(a) and (RisksMoney(a, b) and HasLittleChanceOfMakingBigProfit(a, c))))) & (forall g (forall f (Buys(f) -> BuysStocks(g)))) & (forall i (forall h (forall j (Buys(h) ->   RisksMoney(i,j))))) & (forall m (forall k (forall l (Buys(k) ->   HasLittleChanceOfMakingBigProfit(l,m)))))) -> (exists d (exists e (Buys(d) and BetsOn(e))))"
0,appeal to emotion,"I cannot get a job because the public education system failed me;  I have to steal to  survive.  It is society's fault, not mine.", The public education system failed me., I have to steal to survive due to society's fault.,"Failed(a, b)","HaveToSteal(a),  Survive(a),  IsDueTo(c)",[],"[(' me', ' I')]",[],"Failed(a, b)",(HaveToSteal(a) and Survive(a)) and IsDueTo(c),"(Failed(a, b)) -> ((HaveToSteal(a) and Survive(a)) and IsDueTo(c))","(exists b (exists a (Failed(a, b)))) -> (exists c (exists a ((HaveToSteal(a) and Survive(a)) and IsDueTo(c))))"
0,faulty generalization,"Trump presents a dark image of America if Clinton is elected, with “Syrian refugees flooding in, illegal immigrants convicted of crimes staying.”", Syrian refugees are flooding in and illegal immigrants convicted of crimes are staying.  , America will be dark if Clinton is elected.,"AreFloodingIn(a),  AreConvictedOfCrimes(b),  AreStaying(b)","IsDark(d),  IsElected(e)","[('  IsElected(e)', 'AreFloodingIn(a)')]",[],[],AreFloodingIn(a) and (AreConvictedOfCrimes(b) and AreStaying(b)),IsElected(e) and IsDark(d),(AreFloodingIn(a) and (AreConvictedOfCrimes(b) and AreStaying(b)) & (forall a (forall e (  IsElected(e) -> AreFloodingIn(a))))) -> (IsElected(e) and IsDark(d)),(exists b (exists a (AreFloodingIn(a) and (AreConvictedOfCrimes(b) and AreStaying(b)))) & (forall g (forall f (  IsElected(f) -> AreFloodingIn(g))))) -> (exists d (exists e (IsElected(e) and IsDark(d))))
0,ad hominem,"Charlie: Fast food is filled with salt, fat, and added sugars. We need better regulation of the industry.
Bob: That my be, but you're such a hypocrite! I saw you devour a Triple-Baconator, super-sized fries, and 64oz of soda yesterday!"," ""Charlie ate a Triple-Baconator, super-sized fries, and 64oz of soda."""," ""We need better regulation of the fast food industry.""","Ate(a, b),  Ate(a, c),  Ate(a, d)","NeedsBetterRegulation(e, g)",[],[],"[(' Triple-Baconator', ' fast food industry'), (' fries', ' fast food industry')]","Ate(a, b) and Ate(a, c) and Ate(a, d)","NeedsBetterRegulation(e, g)","(exists c (exists b (Ate(a, b) and Ate(a, c) and Ate(a, d)))) -> (forall g (NeedsBetterRegulation(e, g)))","(exists b (exists c (exists d (exists a (Ate(a, b) and Ate(a, c) and Ate(a, d)))))) -> (exists g (exists e (NeedsBetterRegulation(e, g))))"
0,faulty generalization,Christine has a terrible experience with a boyfriend. She decides that all boys are mean., Christine's boyfriend was mean., All boys are mean.,IsMean(a),IsMean(b),[],[],"[("" Christine's boyfriend"", ' All boys')]",IsMean(a),IsBoy(b) and IsMean(b),(exists a (IsMean(a))) -> (forall b (IsBoy(b) and IsMean(b))),(exists a (IsMean(a))) -> (exists b (IsBoy(b) and IsMean(b)))
0,intentional,"Barbara believes the marketing agency's office is haunted. The cleaning crew once said they heard a other-worldly noise late at night. Since no one could prove that it wasn't a ghost, the office must be haunted.", The marketing agency's office is haunted.  , The office is haunted.,IsHaunted(a),IsHaunted(b),[],[],"[("" The marketing agency's office"", ' The office')]",IsHaunted(a),IsHaunted(b),(exists a (IsHaunted(a))) -> (forall b (IsHaunted(b))),(exists a (IsHaunted(a))) -> (exists b (IsHaunted(b)))
0,ad populum,"I am voting for Pepitone for President because the rest of my family is voting for her, and I don't want to be the only one not doing so.", The rest of my family is voting for Pepitone for President.  , I should vote for Pepitone for President.,"IsVotingFor(c, a),  IsCandidateForPresident(a, b)","IsVotingFor(d, a),  IsCandidateForPresident(a, b)",[],"[(' Pepitone', ' Pepitone'), (' President', ' President')]",[],"IsVotingFor(c, a) and IsCandidateForPresident(a, b)","IsVotingFor(d, a) and IsCandidateForPresident(a, b)","(IsVotingFor(c, a) and IsCandidateForPresident(a, b)) -> (IsVotingFor(d, a) and IsCandidateForPresident(a, b))","(exists b (exists a (exists c (IsVotingFor(c, a) and IsCandidateForPresident(a, b))))) -> (exists b (exists d (exists a (IsVotingFor(d, a) and IsCandidateForPresident(a, b)))))"
0,fallacy of credibility,"“I admire the president for being a good role model.” REPLY: “But the New York Times says he’s a lousy role model, so you’re wrong.”"," ""The New York Times says the president is a lousy role model.""  "," ""The president is not a good role model.""","IsLousyRoleModel(a),  IsSaidBy(c, a)",IsNotAGoodRoleModel(a),"[('IsLousyRoleModel(a)', 'IsNotAGoodRoleModel(a)'), ('IsNotAGoodRoleModel(a)', 'IsLousyRoleModel(a)')]","[(' the president', ' The president'), (' a good role model', ' role model')]",[],"IsSaidBy(c, a) and IsLousyRoleModel(a)",IsNotAGoodRoleModel(a),"(IsSaidBy(c, a) and IsLousyRoleModel(a) & (forall a (IsLousyRoleModel(a) -> IsNotAGoodRoleModel(a))) & (forall a (IsNotAGoodRoleModel(a) -> IsLousyRoleModel(a)))) -> (IsNotAGoodRoleModel(a))","(exists a (exists c (IsSaidBy(c, a) and IsLousyRoleModel(a))) & (forall f (IsLousyRoleModel(f) -> IsNotAGoodRoleModel(f))) & (forall g (IsNotAGoodRoleModel(g) -> IsLousyRoleModel(g)))) -> (exists a (IsNotAGoodRoleModel(a)))"
0,faulty generalization,The numbers on gun violence speak for themselves. We should ban guns in the country!," ""The numbers on gun violence speak for themselves.""  "," ""The country should ban guns.""",RelateToGunViolence(a),"Ban(c, d)",[],[],[],RelateToGunViolence(a),"Ban(c, d)","(RelateToGunViolence(a)) -> (Ban(c, d))","(exists a (RelateToGunViolence(a))) -> (exists d (exists c (Ban(c, d))))"
0,false causality,"“The temperature has dropped this morning, and I also have a headache. Therefore, the cold weather must be causing my headache. “"," ""The temperature has dropped this morning, and I have a headache.""  "," ""The cold weather causes my headache.""","HasDropped(a),  HasHeadache(b)","IsCold(d),  CausesHeadache(d, e)",[],[],[],HasDropped(a) and HasHeadache(b),"IsCold(d) and CausesHeadache(d, e)","(HasDropped(a) and HasHeadache(b)) -> (IsCold(d) and CausesHeadache(d, e))","(exists b (exists a (HasDropped(a) and HasHeadache(b)))) -> (exists d (exists e (IsCold(d) and CausesHeadache(d, e))))"
0,ad hominem,"My teacher says the Earth is flat, so it definitely is flat."," ""My teacher says the Earth is flat.""  "," ""The Earth is flat.""","SaysFlatEarth(b, a)",IsFlat(a),[],"[(' the Earth', ' The Earth')]",[],"SaysFlatEarth(b, a)",IsFlat(a),"(SaysFlatEarth(b, a)) -> (IsFlat(a))","(exists b (exists a (SaysFlatEarth(b, a)))) -> (exists a (IsFlat(a)))"
0,equivocation,"The fallacy of equivocation occurs when a key term or phrase in an argument is used in an ambiguous way, with one meaning in one portion of the argument and then another meaning in another portion of the argument.", A key term or phrase in an argument is used in an ambiguous way.  , The fallacy of equivocation occurs.,"IsUsedAmbiguously(a),  IsInArgument(a, b)",IsOccurring(c),"[('IsUsedAmbiguously(a)', 'IsOccurring(c)'), ('IsOccurring(c)', 'IsUsedAmbiguously(a)')]",[],[],"IsUsedAmbiguously(a) and IsInArgument(a, b)",IsOccurring(c),"(IsUsedAmbiguously(a) and IsInArgument(a, b) & (forall c (forall a (IsUsedAmbiguously(a) -> IsOccurring(c)))) & (forall a (forall c (IsOccurring(c) -> IsUsedAmbiguously(a))))) -> (IsOccurring(c))","(exists b (exists a (IsUsedAmbiguously(a) and IsInArgument(a, b))) & (forall d (forall e (IsUsedAmbiguously(d) -> IsOccurring(e)))) & (forall g (forall f (IsOccurring(f) -> IsUsedAmbiguously(g))))) -> (exists c (IsOccurring(c)))"
0,faulty generalization,When you have too little or unrepresentative data to make claim., There is too little or unrepresentative data to make a claim.  , A claim cannot be made.,"IsTooLittle(a),  IsUnrepresentative(a),  MakesClaim(b)",CannotBeMade(c),[],[],[],(IsTooLittle(a) or IsUnrepresentative(a)) and ~MakesClaim(b),CannotBeMade(c),((IsTooLittle(a) or IsUnrepresentative(a)) and ~MakesClaim(b)) -> (CannotBeMade(c)),(exists b (exists a ((IsTooLittle(a) or IsUnrepresentative(a)) and ~MakesClaim(b)))) -> (exists c (CannotBeMade(c)))
0,ad populum,"The majority of people believe advertisers should spend more money on billboards, so billboards are objectively the best form of advertisement."," ""The majority of people believe advertisers should spend more money on billboards.""  "," ""Billboards are the best form of advertisement.""","Believes(b, SpendMoreMoney(c, a))",IsBestFormOfAdvertisement(a),[],"[(' billboards', ' Billboards')]","[(' billboards', ' form of advertisement')]","Believes(b, SpendMoreMoney(c, a))",IsBestFormOfAdvertisement(a),"(Believes(b, SpendMoreMoney(c, a))) -> (IsBestFormOfAdvertisement(a))","(exists b (exists a (exists c (Believes(b, SpendMoreMoney(c, a)))))) -> (exists a (IsBestFormOfAdvertisement(a)))"
0,faulty generalization,"If we ban Hummers because they are bad for the environment, eventually the government will ban all cars, so we should not ban Hummers.", Hummers are bad for the environment.  , The government will ban all cars.,IsBadForEnvironment(a),"WillBan(c, d)",[],[],"[(' Hummers', ' all cars')]",IsBadForEnvironment(a),"WillBan(c, d)","(exists a (IsBadForEnvironment(a))) -> (forall d (WillBan(c, d)))","(exists a (IsBadForEnvironment(a))) -> (exists d (exists c (WillBan(c, d))))"
0,ad hominem,"My opponent raised a good point, but can we trust him? I mean he just moved to town only 5 months ago, how much could he really know?"," ""My opponent just moved to town 5 months ago."""," ""We cannot trust my opponent.""","MovedTo(a, b)","CannotTrust(c, a)",[],"[(' My opponent', ' my opponent')]",[],"MovedTo(a, b)","CannotTrust(c, a)","(MovedTo(a, b)) -> (CannotTrust(c, a))","(exists b (exists a (MovedTo(a, b)))) -> (exists a (exists c (CannotTrust(c, a))))"
0,false dilemma,"Either you can save your money to buy a new car for yourself, or you can just take an Uber around for the rest of your life."," ""You can save money to buy a new car or take an Uber for the rest of your life.""  "," ""You will take an Uber for the rest of your life without saving money to buy a new car.""","SaveMoney(a, b),  BuyNewCar(a, c),  TakeUber(a, d),  ForRestOfLife(a, e)","TakeUber(a, d),  ForRestOfLife(a, e),  NotSaveMoney(a, b),  NotBuyNewCar(a, c)","[('  TakeUber(a, d)', '  NotBuyNewCar(a, c)')]","[(' You', ' You'), (' money', ' money'), (' a new car', ' a new car'), (' an Uber', ' an Uber'), (' your life', ' your life')]","[(' your life', ' You')]","(SaveMoney(a, b) and BuyNewCar(a, c)) or (TakeUber(a, d) and ForRestOfLife(a, e))","TakeUber(a, d) and ForRestOfLife(a, e) and NotSaveMoney(a, b) and NotBuyNewCar(a, c)","(exists e ((SaveMoney(a, b) and BuyNewCar(a, c)) or (TakeUber(a, d) and ForRestOfLife(a, e))) & (forall c (forall d (forall a (  TakeUber(a, d) ->   NotBuyNewCar(a, c)))))) -> (exists e (forall a (TakeUber(a, d) and ForRestOfLife(a, e) and NotSaveMoney(a, b) and NotBuyNewCar(a, c))))","(exists c (exists a (exists b (exists e (exists d ((SaveMoney(a, b) and BuyNewCar(a, c)) or (TakeUber(a, d) and ForRestOfLife(a, e))))))) & (forall h (forall g (forall f (  TakeUber(f,g) ->   NotBuyNewCar(f,h)))))) -> (exists c (exists a (exists b (exists e (exists d (TakeUber(a, d) and ForRestOfLife(a, e) and NotSaveMoney(a, b) and NotBuyNewCar(a, c)))))))"
0,false causality,"Matthieu was the only player on the team who didn't grow a playoff beard, and thus he ended up getting injured.", Matthieu was the only player on the team who didn't grow a playoff beard.  , Players who don't grow a playoff beard get injured.,"DidNotGrowPlayoffBeard(b),  IsOnTeam(c),  IsPlayer(c)","DoesNotGrowPlayoffBeard(d),  IsInjured(d)","[('DoesNotGrowPlayoffBeard(d)', 'DidNotGrowPlayoffBeard(b)')]","[(' playoff beard', ' playoff beard')]","[(' the only player on the team', ' Players')]",IsOnTeam(c) and IsPlayer(c) and (b = c) and DidNotGrowPlayoffBeard(b),DoesNotGrowPlayoffBeard(d) and IsInjured(d),(exists c (IsOnTeam(c) and IsPlayer(c) and (b = c) and DidNotGrowPlayoffBeard(b)) & (forall b (forall d (DoesNotGrowPlayoffBeard(d) -> DidNotGrowPlayoffBeard(b))))) -> (forall d (DoesNotGrowPlayoffBeard(d) and IsInjured(d))),(exists b (exists c (IsOnTeam(c) and IsPlayer(c) and (b = c) and DidNotGrowPlayoffBeard(b))) & (forall f (forall e (DoesNotGrowPlayoffBeard(e) -> DidNotGrowPlayoffBeard(f))))) -> (exists d (DoesNotGrowPlayoffBeard(d) and IsInjured(d)))
