,label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2,result
50,0,ad populum,"I guess I should buy my 12 year old daughter an iPhone. Everyone at her school has one, and I want her to fit in with the other kids."," ""Everyone at her school has an iPhone."""," ""I should buy my daughter an iPhone."""," IsAt(b),  HasAnIPhone(a)"," ShouldBuy(a),  IsDaughter(c)",[],"[(' iPhone', ' iPhone')]","[(' daughter', ' her school')]",IsAt(b) and HasAnIPhone(a),ShouldBuy(a) and IsDaughter(c),(forall b (IsAt(b) and HasAnIPhone(a))) -> (exists c (ShouldBuy(a) and IsDaughter(c))),(exists b (exists a (IsAt(b) and HasAnIPhone(a)))) -> (exists c (exists a (ShouldBuy(a) and IsDaughter(c)))),LF
51,0,intentional,Kerry’s plan will raise taxes by at least $900 billion his first hundred days.," ""Kerry's plan will raise taxes by at least $900 billion."""," ""The first hundred days of Kerry's presidency will result in a tax increase of at least $900 billion."""," IsRaisedBy(c,a),  IsAtLeast(c,a)"," IsResultOf(d,e),  IsAtLeast(f,a)","[('  IsAtLeast(f,a)', ' IsRaisedBy(c,a)')]","[(' $900 billion', ' $900 billion')]","[("" Kerry's plan"", ' Kerry'), (' taxes', ' tax increase')]","IsRaisedBy(c,a) and IsAtLeast(c,a)","IsResultOf(d,e) and IsAtLeast(f,a)","(exists c (IsRaisedBy(c,a) and IsAtLeast(c,a)) & (forall c (forall f (forall a (  IsAtLeast(f,a) ->  IsRaisedBy(c,a)))))) -> (forall f (IsResultOf(d,e) and IsAtLeast(f,a)))","(exists c (exists a (IsRaisedBy(c,a) and IsAtLeast(c,a))) & (forall i (forall g (forall h (  IsAtLeast(g,h) ->  IsRaisedBy(i,h)))))) -> (exists e (exists f (exists a (exists d (IsResultOf(d,e) and IsAtLeast(f,a))))))",LF
52,0,fallacy of extension,"If you told a person, ""I think we should all stay inside to bend the curve of COVID-19"" and they replied, ""so I guess you want people to lose their jobs then,"" what logical fallacy are they using?"," ""Staying inside can help bend the curve of COVID-19."""," ""People losing their jobs is a necessary consequence of staying inside to bend the curve of COVID-19."""," IsStayingInside(b),  IsBendingCurve(a)"," IsLosingJobs(c),  IsNecessaryConsequence(d,a)",[],"[(' COVID-19', ' covid-19')]",[],IsStayingInside(b) and IsBendingCurve(a),"IsLosingJobs(c) and IsNecessaryConsequence(d,a)","(IsStayingInside(b) and IsBendingCurve(a)) -> (IsLosingJobs(c) and IsNecessaryConsequence(d,a))","(exists b (exists a (IsStayingInside(b) and IsBendingCurve(a)))) -> (exists c (exists a (exists d (IsLosingJobs(c) and IsNecessaryConsequence(d,a)))))",LF
53,0,appeal to emotion,"Power lines cause cancer. I met a little boy with cancer who lived just 20 miles from a power line who looked into my eyes and said, in his weak voice, “Please do whatever you can so that other kids won’t have to go through what I am going through.” I urge you to vote for this bill to tear down all power lines and replace them with monkeys on treadmills."," ""Power lines cause cancer."""," ""Tearing down all power lines and replacing them with monkeys on treadmills will prevent cancer."""," IsCausedBy(a,b)"," IsTornDown(a),  IsReplacedWith(a,c),  IsPreventedBy(c,d)",[],"[(' Power lines', ' power lines')]",[],"IsPowerLine(a) and IsCausedBy(a,b)","IsTornDown(a) and (IsReplacedWith(a,c) and IsPreventedBy(c,d))","(IsPowerLine(a) and IsCausedBy(a,b)) -> (IsTornDown(a) and (IsReplacedWith(a,c) and IsPreventedBy(c,d)))","(exists a (exists b (IsPowerLine(a) and IsCausedBy(a,b)))) -> (exists c (exists a (exists d (IsTornDown(a) and (IsReplacedWith(a,c) and IsPreventedBy(c,d))))))",LF
54,0,ad hominem,"Student: Hey, Professor Moore, we shouldn't have to read this book by Freud. Everyone knows he used cocaine."," ""Freud used cocaine."""," ""We shouldn't have to read this book by Freud."""," IsUsed(a,b)"," IsRead(a),  ShouldNotHaveToRead(c)",[],"[(' Freud', ' Freud')]",[],"IsUsed(a,b)",IsRead(a) and ShouldNotHaveToRead(c),"(IsUsed(a,b)) -> (IsRead(a) and ShouldNotHaveToRead(c))","(exists a (exists b (IsUsed(a,b)))) -> (exists c (exists a (IsRead(a) and ShouldNotHaveToRead(c))))",LF
55,0,false causality,"Our house was burglarized right after that new family moved in next door. Therefore, that new family must have been involved."," ""The new family next door was involved in the burglary."""," ""The new family must have been involved in the burglary.""", IsInvolvedInBurglary(a), MustHaveBeenInvolvedInBurglary(d),[],"[(' burglary', ' burglary')]","[(' The new family', ' New family'), (' next door', ' The new family')]",IsNextDoor(c) and IsInvolvedInBurglary(a),MustHaveBeenInvolvedInBurglary(d) and ~IsNewFamily(d),(exists c (IsNextDoor(c) and IsInvolvedInBurglary(a))) -> (forall d (MustHaveBeenInvolvedInBurglary(d) and ~IsNewFamily(d))),(exists c (exists a (IsNextDoor(c) and IsInvolvedInBurglary(a)))) -> (exists d (MustHaveBeenInvolvedInBurglary(d) and ~IsNewFamily(d))),LF
56,0,circular reasoning,"Witchcraft remains our most urgent spiritual problem because it threatens
our very souls."," ""Witchcraft threatens our souls."""," ""We must address the problem of witchcraft.""", IsThreatened(b)," MustAddress(c,d)",[],[],"[(' Witchcraft', ' problem of witchcraft')]",IsThreatened(b),"MustAddress(c,d) and IsAddressing(d)","(IsThreatened(b)) -> (MustAddress(c,d) and IsAddressing(d))","(exists b (IsThreatened(b))) -> (exists c (exists d (MustAddress(c,d) and IsAddressing(d))))",LF
57,0,false dilemma,"Senator Jill: ""We'll have to cut education funding this year.""
Senator Bill: ""Why?""
Senator Jill: ""Well, either we cut the social programs or we live with a huge deficit and we can't live with the deficit."""," ""Education funding will be cut."""," ""We can't afford education."""," IsCut(a,b)"," IsAfforded(c,a)",[],"[(' Education', ' education')]","[(' We', ' funding'), (' funding', ' education')]","IsCut(a,b)","IsAfforded(c,a)","(forall b (IsCut(a,b))) -> (forall a (exists c (IsAfforded(c,a))))","(exists a (exists b (IsCut(a,b)))) -> (exists c (exists a (IsAfforded(c,a))))",LF
58,0,appeal to emotion,"""You'll make the right decision because you have something that not many people do: you have heart.""?"," ""You have heart."""," ""You will make the right decision."""," IsHaving(a,b)"," WillMake(a,c)","[(' WillMake(a,c)', ' IsHaving(a,b)')]","[(' You', ' You')]","[(' decision', ' You'), (' heart', ' You'), (' heart', ' decision')]","IsHaving(a,b)","WillMake(a,c)","(exists b (forall a (IsHaving(a,b))) & (forall c (forall a (forall b ( WillMake(a,c) ->  IsHaving(a,b)))))) -> (forall c (forall a (exists c (WillMake(a,c)))))","(exists a (exists b (IsHaving(a,b))) & (forall e (forall f (forall d ( WillMake(d,e) ->  IsHaving(d,f)))))) -> (exists c (exists a (WillMake(a,c))))",LF
59,0,faulty generalization,Christine has a terrible experience with a boyfriend. She decides that all boys are mean. This is an example of which logical fallacy?," ""All boys are mean."""," ""Christine's experience with her boyfriend means that all boys are mean.""", IsMean(a)," IsExperiencedWith(a,c),  IsMean(d)",[],"[(' mean', ' Christine')]",[],AllBoys(b) and IsMean(a),"IsExperiencedWith(a,c) and IsMean(d)","(AllBoys(b) and IsMean(a)) -> (IsExperiencedWith(a,c) and IsMean(d))","(exists b (exists a (AllBoys(b) and IsMean(a)))) -> (exists c (exists a (exists d (IsExperiencedWith(a,c) and IsMean(d)))))",LF
60,0,circular reasoning,Smoking pot is against the law because it's wrong; I know it's wrong because it is against the law.," ""Smoking pot is against the law."""," ""It's wrong.""", IsAgainstLaw(a), IsWrong(d),[],[],"[(' wrong', ' law')]",IsAgainstLaw(b),~IsWrong(c),(IsAgainstLaw(b)) -> (~IsWrong(c)),(exists b (IsAgainstLaw(b))) -> (exists c (~IsWrong(c))),LF
61,0,circular reasoning,"""You can't give me a D because I'm an A student!""",,,,,[],[],[],,,() -> (),() -> (),
62,0,fallacy of logic,People who buy stocks are no different from people who bet on horse racing. They both risk their money with little chance of making a big profit.," ""People who buy stocks are no different from people who bet on horse racing."""," ""There is little chance of making a big profit when buying stocks or betting on horse racing."""," IsBuy(a),  IsBet(b),  IsHorseRacing(c)", IsLittle(d),[],[],"[(' People', ''), (' horse racing', '')]",IsBuy(a) and IsBet(b) and IsHorseRacing(c),IsLittle(d) and ~MakingABigProfit(d),(exists c (exists a (IsBuy(a) and IsBet(b) and IsHorseRacing(c)))) -> (forall d (IsLittle(d) and ~MakingABigProfit(d))),(exists c (exists a (exists b (IsBuy(a) and IsBet(b) and IsHorseRacing(c))))) -> (exists d (IsLittle(d) and ~MakingABigProfit(d))),LF
63,0,appeal to emotion,"I cannot get a job because the public education system failed me;  I have to steal to  survive.  It is society's fault, not mine."," ""The public education system failed me."""," ""I have to steal to survive.""", IsFailedBy(a)," IsStealing(b),  IsSurviving(d)",[],[],[],IsFailedBy(a),IsStealing(b) and IsSurviving(d),(IsFailedBy(a)) -> (IsStealing(b) and IsSurviving(d)),(exists a (IsFailedBy(a))) -> (exists b (exists d (IsStealing(b) and IsSurviving(d)))),LF
64,0,faulty generalization,"Trump presents a dark image of America if Clinton is elected, with “Syrian refugees flooding in, illegal immigrants convicted of crimes staying.”"," ""Syrian refugees flood in, illegal immigrants convicted of crimes stay"""," ""Trump presents a dark image of America if Clinton is elected"""," IsSyrianRefugee(a),  HasCommittedCrime(b)"," IsPresentedBy(d),  IsDarkImage(e)",[],[],"[(' crimes', ' America')]",IsSyrianRefugee(a) and HasCommittedCrime(b),IsPresentedBy(d) and IsDarkImage(e),(IsSyrianRefugee(a) and HasCommittedCrime(b)) -> (IsPresentedBy(d) and IsDarkImage(e)),(exists a (exists b (IsSyrianRefugee(a) and HasCommittedCrime(b)))) -> (exists e (exists d (IsPresentedBy(d) and IsDarkImage(e)))),LF
65,0,ad hominem,"Charlie: Fast food is filled with salt, fat, and added sugars. We need better regulation of the industry.
Bob: That my be, but you're such a hypocrite! I saw you devour a Triple-Baconator, super-sized fries, and 64oz of soda yesterday!"," ""Fast food is filled with salt, fat, and added sugars."""," ""Charlie is a hypocrite."""," IsFilledWith(a,b),  IsSalt(b),  IsFat(c),  IsAddedSugars(d)", IsHypocrite(e),[],[],[],"IsFilledWith(a,b) and (IsSalt(b) and IsFat(c)) or (IsAddedSugars(d) and NotIsSalt(b) and NotIsFat(c))",IsHypocrite(e),"(IsFilledWith(a,b) and (IsSalt(b) and IsFat(c)) or (IsAddedSugars(d) and NotIsSalt(b) and NotIsFat(c))) -> (IsHypocrite(e))","(exists c (exists a (exists b (exists d (IsFilledWith(a,b) and (IsSalt(b) and IsFat(c)) or (IsAddedSugars(d) and NotIsSalt(b) and NotIsFat(c))))))) -> (exists e (IsHypocrite(e)))",LF
66,0,faulty generalization,Christine has a terrible experience with a boyfriend. She decides that all boys are mean.," ""Christine had a terrible experience with a boyfriend."""," ""All boys are mean."""," IsHadExperience(a),  IsBoyfriend(b)", IsMean(d),[],[],"[(' mean', ' Christine'), (' boyfriend', ' All boys')]",IsHadExperience(a) and IsBoyfriend(b),IsMean(c),(exists b (IsHadExperience(a) and IsBoyfriend(b))) -> (forall c (IsMean(c))),(exists a (exists b (IsHadExperience(a) and IsBoyfriend(b)))) -> (exists c (IsMean(c))),LF
67,0,intentional,"Barbara believes the marketing agency's office is haunted. The cleaning crew once said they heard a other-worldly noise late at night. Since no one could prove that it wasn't a ghost, the office must be haunted."," ""The marketing agency's office is haunted."""," ""No one can prove that it isn't a ghost.""", IsHaunted(a)," IsProven(d),  IsGhost(a)",[],"[(' ghost', ' ghost')]","[(' it', ' office')]",IsHaunted(a) and IsInOffice(c),~IsProven(d) and IsGhost(a),(IsHaunted(a) and IsInOffice(c)) -> (~IsProven(d) and IsGhost(a)),(exists c (exists a (IsHaunted(a) and IsInOffice(c)))) -> (exists a (exists d (~IsProven(d) and IsGhost(a)))),LF
68,0,ad populum,"I am voting for Pepitone for President because the rest of my family is voting for her, and I don't want to be the only one not doing so."," ""Pepitone is voting for President."""," ""I don't want to be the only one not voting for Pepitone for President."""," IsVoting(a),  IsPresident(b)", IsNotVoting(c),[],[],[],IsVoting(a) and IsPresident(b),IsNotVoting(c) and Pepitone(c),(IsVoting(a) and IsPresident(b)) -> (IsNotVoting(c) and Pepitone(c)),(exists a (exists b (IsVoting(a) and IsPresident(b)))) -> (exists c (IsNotVoting(c) and Pepitone(c))),LF
69,0,fallacy of credibility,"“I admire the president for being a good role model.” REPLY: “But the New York Times says he’s a lousy role model, so you’re wrong.”"," ""The president is a good role model."""," ""The New York Times is wrong.""", IsGoodRoleModel(a), IsWrong(c),[],[],"[(' New York Times', ' good role model')]",IsGoodRoleModel(a),~IsWrong(c),(IsGoodRoleModel(a)) -> (~IsWrong(c)),(exists a (IsGoodRoleModel(a))) -> (exists c (~IsWrong(c))),LF
70,0,faulty generalization,The numbers on gun violence speak for themselves. We should ban guns in the country!,,,,,[],[],[],,,() -> (),() -> (),
71,0,false causality,"“The temperature has dropped this morning, and I also have a headache. Therefore, the cold weather must be causing my headache. “"," ""The cold weather is causing my headache."""," ""I have a headache because of the cold weather."""," IsCold(a),  HasHeadache(b)"," IsHavingHeadache(c),  IsCausedBy(d,a)",[],"[(' Cold weather', ' cold weather')]","[(' Cold weather', ' I'), (' I', ' my headache'), (' headache', ' my headache'), (' cold weather', ' my headache')]",IsCold(a) and HasHeadache(b),"IsHavingHeadache(c) and IsCausedBy(d,a)","(forall b (exists a (IsCold(a) and HasHeadache(b)))) -> (exists a (exists d (forall c (IsHavingHeadache(c) and IsCausedBy(d,a)))))","(exists a (exists b (IsCold(a) and HasHeadache(b)))) -> (exists c (exists a (exists d (IsHavingHeadache(c) and IsCausedBy(d,a)))))",LF
72,0,ad hominem,"My teacher says the Earth is flat, so it definitely is flat."," ""The Earth is flat"""," ""My teacher is correct""", IsFlat(a), IsCorrect(b),[],[],"[(' correct', ' Earth')]",~IsFlat(a),IsCorrect(b),(~IsFlat(a)) -> (IsCorrect(b)),(exists a (~IsFlat(a))) -> (exists b (IsCorrect(b))),LF
73,0,equivocation,"The fallacy of equivocation occurs when a key term or phrase in an argument is used in an ambiguous way, with one meaning in one portion of the argument and then another meaning in another portion of the argument."," ""The fallacy of equivocation occurs when a key term or phrase is used in an ambiguous way."""," ""The argument is fallacious."""," IsUsedAmbiguously(a),  IsKeyTerm(a),  IsUsedInEquivocation(c)", IsFallacious(a),[],"[(' key term', ' The argument')]","[(' phrase', ' The argument'), (' equivocation', ' The argument')]",IsUsedAmbiguously(a) and IsKeyTerm(a) and IsUsedInEquivocation(c),IsFallacious(a),(exists c (IsUsedAmbiguously(a) and IsKeyTerm(a) and IsUsedInEquivocation(c))) -> (forall a (IsFallacious(a))),(exists c (exists a (IsUsedAmbiguously(a) and IsKeyTerm(a) and IsUsedInEquivocation(c)))) -> (exists a (IsFallacious(a))),LF
74,0,faulty generalization,When you have too little or unrepresentative data to make claim.," ""Too little or unrepresentative data"""," ""You cannot make a claim"""," IsTooLittle(a),  IsUnrepresentative(b)"," IsMakeClaim(c),  IsClaim(d)",[],[],"[(' claim', ' unrepresentative data')]",IsTooLittle(a) or IsUnrepresentative(b),IsMakeClaim(c) and ~IsClaim(d),(forall b (IsTooLittle(a) or IsUnrepresentative(b))) -> (exists d (IsMakeClaim(c) and ~IsClaim(d))),(exists a (exists b (IsTooLittle(a) or IsUnrepresentative(b)))) -> (exists c (exists d (IsMakeClaim(c) and ~IsClaim(d)))),LF
75,0,ad populum,"The majority of people believe advertisers should spend more money on billboards, so billboards are objectively the best form of advertisement."," ""Majority of people believe billboards are the best form of advertisement."""," ""Billboards are objectively the best form of advertisement."""," IsInMajority(c),  IsBestFormOfAdvertisement(a)", IsObjectivelyTheBestFormOfAdvertisement(a),[],"[(' billboards', ' Billboards'), (' advertisement', ' advertisement')]",[],IsInMajority(c) and IsBestFormOfAdvertisement(a),IsObjectivelyTheBestFormOfAdvertisement(a),(IsInMajority(c) and IsBestFormOfAdvertisement(a)) -> (IsObjectivelyTheBestFormOfAdvertisement(a)),(exists c (exists a (IsInMajority(c) and IsBestFormOfAdvertisement(a)))) -> (exists a (IsObjectivelyTheBestFormOfAdvertisement(a))),LF
76,0,faulty generalization,"If we ban Hummers because they are bad for the environment, eventually the government will ban all cars, so we should not ban Hummers."," ""Banning Hummers is bad for the environment."""," ""The government will eventually ban all cars."""," IsBanned(a),  IsBadFor(b)"," WillBeBanned(c),  IsAll(d)",[],[],[],IsBanned(a) and IsBadFor(b),WillBeBanned(c) and IsAll(d),(IsBanned(a) and IsBadFor(b)) -> (WillBeBanned(c) and IsAll(d)),(exists a (exists b (IsBanned(a) and IsBadFor(b)))) -> (exists c (exists d (WillBeBanned(c) and IsAll(d)))),LF
77,0,ad hominem,"My opponent raised a good point, but can we trust him? I mean he just moved to town only 5 months ago, how much could he really know?"," ""My opponent raised a good point."""," ""We can't trust him.""", IsRaisedGoodPoint(a), IsTrusted(b),[],[],"[(' Him', ' My opponent')]",IsRaisedGoodPoint(a),~IsTrusted(b),(forall a (IsRaisedGoodPoint(a))) -> (exists b (~IsTrusted(b))),(exists a (IsRaisedGoodPoint(a))) -> (exists b (~IsTrusted(b))),LF
78,0,false dilemma,"Either you can save your money to buy a new car for yourself, or you can just take an Uber around for the rest of your life."," ""You can save money to buy a new car."""," ""You can take an Uber around for the rest of your life."""," IsSaved(a),  IsToBuy(b)"," IsTaken(a,c),  IsFor(a,d)",[],"[(' You', ' You')]","[(' new car', ' You')]",IsSaved(a) and IsToBuy(b),"IsTaken(a,c) and IsFor(a,d)","(exists b (IsSaved(a) and IsToBuy(b))) -> (forall a (IsTaken(a,c) and IsFor(a,d)))","(exists a (exists b (IsSaved(a) and IsToBuy(b)))) -> (exists c (exists a (exists d (IsTaken(a,c) and IsFor(a,d)))))",LF
79,0,false causality,"Matthieu was the only player on the team who didn't grow a playoff beard, and thus he ended up getting injured.", Matthieu didn't grow a playoff beard., Matthieu got injured., DidNotGrow(b), GotInjured(a),"[(' GotInjured(a)', ' DidNotGrow(b)')]","[(' Matthieu', ' Matthieu')]",[],~DidNotGrow(b),GotInjured(a),(~DidNotGrow(b) & (forall a (forall b ( GotInjured(a) ->  DidNotGrow(b))))) -> (GotInjured(a)),(exists b (~DidNotGrow(b)) & (forall c (forall d ( GotInjured(c) ->  DidNotGrow(d))))) -> (exists a (GotInjured(a))),LF
80,0,intentional,"John: Members of the UbaTuba White Men's Club are upstanding citizens of the community.
Marvin: Then why are there so many of these members in jail?
John: They were never true UbaTuba White Men's Club members.
Marvin: What’s a true UbaTuba White Men's Club member?
John: Those who don't go to jail.
"," ""Members of the UbaTuba White Men's Club are upstanding citizens of the community."""," ""Those who don't go to jail are true UbaTuba White Men's Club members."""," IsUbaTubaWhiteMen'sClub(a),  AreUpstandingCitizens(b)"," IsTrueUbaTubaWhiteMen'sClubMembers(d),   IsNotGoToJail(e)",[],"[("" UbaTuba White Men's Club"", "" UbaTuba White Men's Club"")]","[(' Those', ' members'), (' Those', ' community'), ("" UbaTuba White Men's Club"", ' community')]",IsUbaTubaWhiteMen'sClub(a) and AreUpstandingCitizens(b),IsTrueUbaTubaWhiteMen'sClubMembers(d) and ~IsGoToJail(e),(forall b (IsUbaTubaWhiteMen'sClub(a) and AreUpstandingCitizens(b))) -> (exists d (IsTrueUbaTubaWhiteMen'sClubMembers(d) and ~IsGoToJail(e))),(exists a (exists b (IsUbaTubaWhiteMen'sClub(a) and AreUpstandingCitizens(b)))) -> (exists e (exists d (IsTrueUbaTubaWhiteMen'sClubMembers(d) and ~IsGoToJail(e)))),
81,0,faulty generalization,"""Animal experimentation reduces our respect for life. If we don't respect life, we are likely to be more and more tolerant of violent acts like war and murder. Soon our society will become a battlefield in which everyone constantly fears for their lives. It will be the end of civilization. To prevent this terrible consequence, we should make animal experimentation illegal right now."""," ""Animal experimentation reduces our respect for life."""," ""Our society will become a battlefield and civilization will end if we don't make animal experimentation illegal.""", IsRespected(b)," IsBecomeBattlefield(c),  IsIllegal(a),  IsEnded(d)",[],"[(' Animal experimentation', ' animal experimentation')]","[(' animal experimentation', ' life'), (' life', ' civilization'), (' life', ' society')]",IsExperimentedOn(a) and ~IsRespected(b),IsBecomeBattlefield(c) and (IsIllegal(a) and IsEnded(d)),(forall b (IsExperimentedOn(a) and ~IsRespected(b))) -> (forall d (exists a (IsBecomeBattlefield(c) and (IsIllegal(a) and IsEnded(d))))),(exists a (exists b (IsExperimentedOn(a) and ~IsRespected(b)))) -> (exists c (exists a (exists d (IsBecomeBattlefield(c) and (IsIllegal(a) and IsEnded(d)))))),LF
82,0,false causality,You know Jane Fonda's exercise videos must be worth the money. Look at the great shape she's in.," ""Jane Fonda's exercise videos are worth the money."""," ""Jane Fonda is in great shape."""," IsWorthTheMoney(b),  IsJaneFonda(a)", IsInGreatShape(a),"[('  IsJaneFonda(a)', ' IsInGreatShape(a)'), (' IsInGreatShape(a)', '  IsJaneFonda(a)')]","[(' Jane Fonda', ' Jane Fonda')]",[],IsWorthTheMoney(b) and IsJaneFonda(a),IsInGreatShape(a),(IsWorthTheMoney(b) and IsJaneFonda(a) & (forall a (  IsJaneFonda(a) ->  IsInGreatShape(a))) & (forall a ( IsInGreatShape(a) ->   IsJaneFonda(a)))) -> (IsInGreatShape(a)),(exists b (exists a (IsWorthTheMoney(b) and IsJaneFonda(a))) & (forall d (  IsJaneFonda(d) ->  IsInGreatShape(d))) & (forall e ( IsInGreatShape(e) ->   IsJaneFonda(e)))) -> (exists a (IsInGreatShape(a))),Valid
83,0,faulty generalization,"Asians make lousy athletes, but do well at the Math Olympiad.",,,,,[],[],[],,,() -> (),() -> (),
84,0,false dilemma,"“Caldwell Hall is in bad shape. Either we tear it down and put up a new building, or we continue to risk students’ safety. Obviously we shouldn’t risk anyone’s safety, so we must tear the building down.”"," ""Caldwell Hall is in bad shape."""," ""We must tear the building down.""", IsInBadShape(a), IsTornDown(d),[],"[(' Caldwell Hall', ' must')]","[(' Caldwell Hall', ' building')]",IsInBadShape(a),(IsTornDown(d) and IsMust(a)) and (IsBuilding(b) and IsDown(d)),(exists a (IsInBadShape(a))) -> (forall b ((IsTornDown(d) and IsMust(a)) and (IsBuilding(b) and IsDown(d)))),(exists a (IsInBadShape(a))) -> (exists a (exists b (exists d ((IsTornDown(d) and IsMust(a)) and (IsBuilding(b) and IsDown(d)))))),
85,0,faulty generalization,Did you really vote for Donald as class treasurer? Didn't you hear that his uncle was imprisoned for embezzling $1.5 million?," ""Donald's uncle was imprisoned for embezzling $1.5 million."""," ""You voted for Donald as class treasurer."""," IsImprisoned(b),  EmbezzledMoney(c)"," IsVotedFor(d,a)",[],"[(' Donald', ' Donald')]","[(' uncle', ' You')]",IsImprisoned(b) and EmbezzledMoney(c),"IsVotedFor(d,a)","(exists b (IsImprisoned(b) and EmbezzledMoney(c))) -> (forall d (IsVotedFor(d,a)))","(exists c (exists b (IsImprisoned(b) and EmbezzledMoney(c)))) -> (exists a (exists d (IsVotedFor(d,a))))",LF
86,0,fallacy of logic,"If the ozone layer is destroyed, many people will get cancer and suffer from other illnesses.  The ozone layer is being protected, not destroyed.  So, many people will be spared the pain of cancer and other illnesses."," ""The ozone layer is being protected."""," ""Many people will be spared the pain of cancer and other illnesses.""", IsProtected(a), IsSpared(b),"[(' IsProtected(a)', ' IsSpared(b)')]",[],[],IsProtected(a),Many(b) and IsSpared(b),(IsProtected(a) & (forall a (forall b ( IsProtected(a) ->  IsSpared(b))))) -> (Many(b) and IsSpared(b)),(exists a (IsProtected(a)) & (forall c (forall d ( IsProtected(c) ->  IsSpared(d))))) -> (exists b (Many(b) and IsSpared(b))),LF
87,0,faulty generalization,"Broccoli has significantly less fat than the leading candy bar! Plus, it's nowhere near as hot as Hot Cheetos!"," ""Broccoli has less fat than the leading candy bar."""," ""Hot Cheetos are hot."""," IsLessFat(a,b)", IsHot(c),[],[],"[(' Hot Cheetos', ' leading candy bar')]","IsLessFat(a,b)",IsHot(c),"(forall b (IsLessFat(a,b))) -> (exists c (IsHot(c)))","(exists a (exists b (IsLessFat(a,b)))) -> (exists c (IsHot(c)))",LF
88,0,fallacy of relevance,You're complaining because you have to walk to school? I used to have to give my parents my entire paycheck.," ""You have to walk to school."""," ""You are complaining too much."""," IsWalkedTo(a,b)"," IsComplainingTooMuch(a,c)",[],"[(' You', ' You')]","[(' complaining', ' You')]","IsWalkedTo(a,b)","IsComplainingTooMuch(a,c)","(forall a (IsWalkedTo(a,b))) -> (exists c (IsComplainingTooMuch(a,c)))","(exists a (exists b (IsWalkedTo(a,b)))) -> (exists c (exists a (IsComplainingTooMuch(a,c))))",LF
89,0,fallacy of extension,Robot 2 (Blue) has been refuting all of Robot 1's (Orange) arguments. Robot 1 launches the above counterargument. What is this fallacy?, Robot 2 (Blue) has been refuting all of Robot 1's (Orange) arguments., This is an ad hominem fallacy.," IsBlue(a),  HasBeenRefuting(a)", IsAdHominemFallacy(c),[],[],"[(' This', ''), (' ad hominem fallacy', '')]",IsBlue(a) and HasBeenRefuting(a),"IsTouching(a,b) and IsAdHominemFallacy(c)","(forall a (IsBlue(a) and HasBeenRefuting(a))) -> (exists c (exists b (IsTouching(a,b) and IsAdHominemFallacy(c))))","(exists a (IsBlue(a) and HasBeenRefuting(a))) -> (exists c (exists a (exists b (IsTouching(a,b) and IsAdHominemFallacy(c)))))",LF
90,0,ad hominem,Personally attacking someone to shift attention away from your views is," ""Personally attacking someone is a form of bullying."""," ""Attacking someone is bullying.""", IsFormOfBullying(b), IsFormOfBullying(a),[],"[(' someone', ' someone')]","[(' bullying', ' Personally attacking someone'), (' someone', ' bullying')]",IsPersonallyAttacking(b) and IsFormOfBullying(a),IsAttacking(a) and IsBullying(c),(exists a (forall b (IsPersonallyAttacking(b) and IsFormOfBullying(a)))) -> (forall c (exists c (IsAttacking(a) and IsBullying(c)))),(exists b (exists a (IsPersonallyAttacking(b) and IsFormOfBullying(a)))) -> (exists c (exists a (IsAttacking(a) and IsBullying(c)))),LF
91,0,ad hominem,"""She's such a mean teacher and person – that's why she wouldn't raise my grade ONE percent!"""," ""She's a mean teacher and person."""," ""She wouldn't raise your grade one percent."""," IsMean(a),  IsTeacher(b),  IsPerson(c)", IsRaise(d),[],"[(' She', ' She')]","[(' She', ' teacher'), (' your grade', ' teacher')]",IsMean(a) and IsTeacher(b) and IsPerson(c),IsRaise(d) and ~OnePercent(d),(forall b (IsMean(a) and IsTeacher(b) and IsPerson(c))) -> (exists d (IsRaise(d) and ~OnePercent(d))),(exists c (exists a (exists b (IsMean(a) and IsTeacher(b) and IsPerson(c))))) -> (exists d (IsRaise(d) and ~OnePercent(d))),LF
92,0,appeal to emotion,"If you don't buy the black pencils, you will get made fun of. You will not be chosen for group projects."," ""Buying the black pencils will prevent getting made fun of."""," ""Not buying the black pencils will result in not being chosen for group projects."""," IsBuyed(a),  IsMadeFunOf(b)"," IsNotBuyed(a),  IsChosenForGroupProjects(c)",[],"[(' black pencils', ' black pencils')]",[],IsBuyed(a) and ~IsMadeFunOf(b),IsNotBuyed(a) and ~IsChosenForGroupProjects(c),(IsBuyed(a) and ~IsMadeFunOf(b)) -> (IsNotBuyed(a) and ~IsChosenForGroupProjects(c)),(exists a (exists b (IsBuyed(a) and ~IsMadeFunOf(b)))) -> (exists c (exists a (IsNotBuyed(a) and ~IsChosenForGroupProjects(c)))),LF
