label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
0,appeal to emotion,"Preys on people’s emotions and sensitivities, can turn into a slippery slope"," ""Preys on people's emotions and sensitivities.""  "," ""Preying on people's emotions and sensitivities can turn into a slippery slope.""","PreysOn(a,b)","PreysOn(a,b),  CanTurnInto(c)",[],"[("" people's emotions"", "" people's emotions""), (' sensitivities', ' sensitivities')]",[],"PreysOn(a,b)","(PreysOn(a,b)) and CanTurnInto(c)","(PreysOn(a,b)) -> ((PreysOn(a,b)) and CanTurnInto(c))","(exists b (exists a (PreysOn(a,b)))) -> (exists b (exists a (exists c ((PreysOn(a,b)) and CanTurnInto(c)))))"
0,fallacy of logic,"Bats are mammals. Bats can fly. Pigs are also mammals, therefore pigs can fly."," ""Bats are mammals.""  "," ""Pigs can fly.""",IsMammal(a),CanFly(c),[],[],"[(' mammals', ' Pigs')]",IsMammal(a),CanFly(c),(IsMammal(a)) -> (CanFly(c)),(exists a (IsMammal(a))) -> (exists c (CanFly(c)))
0,intentional,The Geo Metro is a superior car because it averages 43 miles per gallon.," ""The Geo Metro averages 43 miles per gallon.""  "," ""The Geo Metro is a superior car.""","AveragesMilesPerGallon(a, b)",IsSuperior(a),[],"[(' The Geo Metro', ' The Geo Metro')]",[],"AveragesMilesPerGallon(a, b)",IsSuperior(a),"(AveragesMilesPerGallon(a, b)) -> (IsSuperior(a))","(exists b (exists a (AveragesMilesPerGallon(a, b)))) -> (exists a (IsSuperior(a)))"
0,fallacy of relevance,"“While you may have concerns about my votes about the environment, I can assure you that I am an open minded individual. What we should really discuss is my record on votes that expanded educational opportunities for all children."""," ""The speaker has votes about the environment.""  "," ""The speaker is an open-minded individual.""","HasVotes(a),  IsAbout(b,c)",IsOpenMinded(d),[],"[(' The speaker', ' The speaker')]",[],"HasVotes(a) and IsAbout(b,c)",IsSpeaker(a) and IsOpenMinded(d),"(HasVotes(a) and IsAbout(b,c)) -> (IsSpeaker(a) and IsOpenMinded(d))","(exists b (exists a (exists c (HasVotes(a) and IsAbout(b,c))))) -> (exists d (exists a (IsSpeaker(a) and IsOpenMinded(d))))"
0,intentional,"Fish are the easiest pets to keep; they are inexpensive and require no maintenance at all. Plus, they are really pretty and soothing to watch."," ""Fish are inexpensive pets and require no maintenance.""  "," ""Fish are the easiest pets to keep.""","IsInexpensive(b),  RequiresNoMaintenance(b)","IsEasiest(a),  CanBeKept(c)","[('IsInexpensive(b)', '  CanBeKept(c)')]","[(' Fish', ' Fish')]","[(' Fish', ' pets'), (' inexpensive pets', ' pets')]",IsInexpensive(b) and RequiresNoMaintenance(b),IsEasiest(a) and CanBeKept(c),(exists b (IsInexpensive(b) and RequiresNoMaintenance(b)) & (forall b (forall c (IsInexpensive(b) ->   CanBeKept(c))))) -> (forall c (IsEasiest(a) and CanBeKept(c))),(exists b (IsInexpensive(b) and RequiresNoMaintenance(b)) & (forall d (forall e (IsInexpensive(d) ->   CanBeKept(e))))) -> (exists a (exists c (IsEasiest(a) and CanBeKept(c))))
0,intentional,I am only slightly obese.  That is perfectly normal here in America.," ""I am only slightly obese.""  "," ""Slightly obese is perfectly normal in America.""",IsObese(a),"IsNormal(c, d)",[],[],"[(' obese', ' Slightly obese')]",IsObese(a) and ~IsObese(b),"IsNormal(c, d)","(exists b (IsObese(a) and ~IsObese(b))) -> (forall c (IsNormal(c, d)))","(exists b (exists a (IsObese(a) and ~IsObese(b)))) -> (exists d (exists c (IsNormal(c, d))))"
0,ad populum,"Most people think the world is flat, therefore it is flat."," ""Most people think the world is flat.""  "," ""The world is flat.""","ThinksFlat(b, a)",IsFlat(a),[],"[(' the world', ' The world')]","[(' Most people', ' The world')]","ThinksFlat(b, a)",IsFlat(a),"(exists b (ThinksFlat(b, a))) -> (forall a (IsFlat(a)))","(exists b (exists a (ThinksFlat(b, a)))) -> (exists a (IsFlat(a)))"
0,appeal to emotion,You have to give me a passing grade. I spent 150 hours on that project and missed every party this quarter.," ""The person spent 150 hours on the project and missed every party this quarter.""  "," ""The person deserves a passing grade.""","SpentHours(a, b),  WorkedOn(a, c),  MissedParties(a, d),  IsInThisQuarter(e)","DeservesGrade(a, f)",[],"[(' The person', ' The person')]",[],"SpentHours(a, b) and WorkedOn(a, c) and MissedParties(a, d) and IsInThisQuarter(e)","DeservesGrade(a, f)","(SpentHours(a, b) and WorkedOn(a, c) and MissedParties(a, d) and IsInThisQuarter(e)) -> (DeservesGrade(a, f))","(exists b (exists d (exists a (exists e (exists c (SpentHours(a, b) and WorkedOn(a, c) and MissedParties(a, d) and IsInThisQuarter(e))))))) -> (exists f (exists a (DeservesGrade(a, f))))"
0,ad populum,"I guess I should buy my 12 year old daughter an iPhone. Everyone at her school has one, and I want her to fit in with the other kids."," ""Everyone at the 12-year-old daughter's school has an iPhone.""  "," ""The 12-year-old daughter should have an iPhone.""","Has12YearOldDaughter(a),  IsAtSchool(c,d),  HasIPhone(c,b)","Has12YearOldDaughter(a),  ShouldHaveIPhone(a,b)","[('  ShouldHaveIPhone(a,b)', 'Has12YearOldDaughter(a)')]","[(' 12-year-old daughter', ' The 12-year-old daughter'), (' iPhone', ' an iPhone')]","[(' Everyone', ' The 12-year-old daughter')]","Has12YearOldDaughter(a) and IsAtSchool(c,d) and HasIPhone(c,b)","Has12YearOldDaughter(a) and ShouldHaveIPhone(a,b)","(exists c (Has12YearOldDaughter(a) and IsAtSchool(c,d) and HasIPhone(c,b)) & (forall b (forall a (  ShouldHaveIPhone(a,b) -> Has12YearOldDaughter(a))))) -> (forall a (Has12YearOldDaughter(a) and ShouldHaveIPhone(a,b)))","(exists b (exists d (exists a (exists c (Has12YearOldDaughter(a) and IsAtSchool(c,d) and HasIPhone(c,b))))) & (forall g (forall h (  ShouldHaveIPhone(g,h) -> Has12YearOldDaughter(g))))) -> (exists b (exists a (Has12YearOldDaughter(a) and ShouldHaveIPhone(a,b))))"
0,intentional,Kerry’s plan will raise taxes by at least $900 billion his first hundred days.," ""Kerry’s plan will raise taxes by at least $900 billion.""  "," ""Taxation will increase significantly in the first hundred days.""","RaisesTaxes(a,b,c)","IncreasesSignificantly(d, e)",[],[],[],"RaisesTaxes(a, b, c)","IncreasesSignificantly(d, e)","(RaisesTaxes(a, b, c)) -> (IncreasesSignificantly(d, e))","(exists b (exists a (exists c (RaisesTaxes(a, b, c))))) -> (exists d (exists e (IncreasesSignificantly(d, e))))"
0,fallacy of extension,"If you told a person, ""I think we should all stay inside to bend the curve of COVID-19"" and they replied, ""so I guess you want people to lose their jobs then,"" what logical fallacy are they using?"," ""The person thinks everyone should stay inside to bend the curve of COVID-19.""  "," ""The person wants people to lose their jobs.""","Thinks(a),  ShouldStayInside(b),  IsAbout(c,d),  AimsToBend(c)","Wants(a),  ShouldLose(e, f)",[],"[(' The person', ' The person')]","[(' The person', ' people'), (' everyone', ' people')]","Thinks(a) and ShouldStayInside(b) and IsAbout(c,d) and AimsToBend(c)","Wants(a) and ShouldLose(e, f)","(exists b (exists a (Thinks(a) and ShouldStayInside(b) and IsAbout(c,d) and AimsToBend(c)))) -> (forall e (Wants(a) and ShouldLose(e, f)))","(exists b (exists d (exists a (exists c (Thinks(a) and ShouldStayInside(b) and IsAbout(c,d) and AimsToBend(c)))))) -> (exists f (exists a (exists e (Wants(a) and ShouldLose(e, f)))))"
0,appeal to emotion,"Power lines cause cancer. I met a little boy with cancer who lived just 20 miles from a power line who looked into my eyes and said, in his weak voice, “Please do whatever you can so that other kids won’t have to go through what I am going through.” I urge you to vote for this bill to tear down all power lines and replace them with monkeys on treadmills."," ""Power lines cause cancer.""  "," ""Voters should support the bill to tear down all power lines and replace them with monkeys on treadmills.""","Causes(a, b)","Supports(c, d),  TearDown(a),  ReplaceWith(e, f)",[],"[(' Power lines', ' power lines')]",[],"Causes(a, b)","Supports(c, d) and (TearDown(a) and ReplaceWith(e, f))","(Causes(a, b)) -> (Supports(c, d) and (TearDown(a) and ReplaceWith(e, f)))","(exists b (exists a (Causes(a, b)))) -> (exists d (exists f (exists a (exists e (exists c (Supports(c, d) and (TearDown(a) and ReplaceWith(e, f))))))))"
0,ad hominem,"Student: Hey, Professor Moore, we shouldn't have to read this book by Freud. Everyone knows he used cocaine."," ""Everyone knows Freud used cocaine.""  "," ""Students shouldn't have to read the book by Freud.""","Knows(b, a),  Used(a, c)","ShouldNotRead(d, e),  IsWrittenBy(e, a)",[],"[(' Freud', ' Freud')]","[(' Everyone', ' Students')]","Knows(b, a) and Used(a, c)","ShouldNotRead(d, e)","(exists b (Knows(b, a) and Used(a, c))) -> (forall d (ShouldNotRead(d, e)))","(exists b (exists a (exists c (Knows(b, a) and Used(a, c))))) -> (exists d (exists e (ShouldNotRead(d, e))))"
0,false causality,"Our house was burglarized right after that new family moved in next door. Therefore, that new family must have been involved."," ""The new family moved in next door.""  "," ""The new family must have been involved in the burglary.""","IsNewFamily(a),  MovedInNextDoor(a)","IsNewFamily(a),  IsInvolvedInBurglary(a, b)",[],"[(' The new family', ' The new family')]",[],IsNewFamily(a) and MovedInNextDoor(a),"IsNewFamily(a) and IsInvolvedInBurglary(a, b)","(IsNewFamily(a) and MovedInNextDoor(a)) -> (IsNewFamily(a) and IsInvolvedInBurglary(a, b))","(exists a (IsNewFamily(a) and MovedInNextDoor(a))) -> (exists b (exists a (IsNewFamily(a) and IsInvolvedInBurglary(a, b))))"
0,circular reasoning,"Witchcraft remains our most urgent spiritual problem because it threatens
our very souls."," ""Witchcraft is our most urgent spiritual problem.""  "," ""Witchcraft threatens our very souls.""","IsWitchcraft(a),  IsUrgent(c),  IsSpiritualProblem(c)","IsWitchcraft(a),  ThreatensSouls(a, d)",[],"[(' Witchcraft', ' Witchcraft')]","[(' our', ' our souls')]",IsWitchcraft(a) and IsUrgent(c) and IsSpiritualProblem(c),"IsWitchcraft(a) and ThreatensSouls(a, d)","(IsWitchcraft(a) and IsUrgent(c) and IsSpiritualProblem(c)) -> (IsWitchcraft(a) and ThreatensSouls(a, d))","(exists a (exists c (IsWitchcraft(a) and IsUrgent(c) and IsSpiritualProblem(c)))) -> (exists d (exists a (IsWitchcraft(a) and ThreatensSouls(a, d))))"
0,false dilemma,"Senator Jill: ""We'll have to cut education funding this year.""
Senator Bill: ""Why?""
Senator Jill: ""Well, either we cut the social programs or we live with a huge deficit and we can't live with the deficit."""," ""We have to cut education funding this year.""  "," ""Cut social programs or live with a huge deficit.""","HasToCut(a),  IsThisYear(c)","HasToCut(d),  IsHugeDeficit(e)",[],[],[],"HasToCut(a, b) and IsThisYear(c)",HasToCut(d) or IsHugeDeficit(e),"(HasToCut(a, b) and IsThisYear(c)) -> (HasToCut(d) or IsHugeDeficit(e))","(exists b (exists a (exists c (HasToCut(a, b) and IsThisYear(c))))) -> (exists d (exists e (HasToCut(d) or IsHugeDeficit(e))))"
0,appeal to emotion,"""You'll make the right decision because you have something that not many people do: you have heart.""?"," ""You have heart.""  "," ""You will make the right decision.""",HasHeart(a),"WillMakeRightDecision(a, c)","[('HasHeart(a)', 'WillMakeRightDecision(a, c)'), ('WillMakeRightDecision(a, c)', 'HasHeart(a)')]","[(' You', ' You')]",[],HasHeart(a),"WillMakeRightDecision(a, c)","(HasHeart(a) & (forall a (forall c (HasHeart(a) -> WillMakeRightDecision(a, c)))) & (forall a (forall c (WillMakeRightDecision(a, c) -> HasHeart(a))))) -> (WillMakeRightDecision(a, c))","(exists a (HasHeart(a)) & (forall d (forall e (HasHeart(d) -> WillMakeRightDecision(d,e)))) & (forall g (forall f (WillMakeRightDecision(f,g) -> HasHeart(f))))) -> (exists a (exists c (WillMakeRightDecision(a, c))))"
0,faulty generalization,Christine has a terrible experience with a boyfriend. She decides that all boys are mean. This is an example of which logical fallacy?," ""Christine has a terrible experience with a boyfriend.""  "," ""All boys are mean.""","HasTerribleExperience(a, b),  HasBoyfriend(a, c)",IsMean(d),[],[],"[(' a boyfriend', ' All boys')]","HasTerribleExperience(a, b) and HasBoyfriend(a, c)",IsMean(d),"(exists c (HasTerribleExperience(a, b) and HasBoyfriend(a, c))) -> (forall d (IsMean(d)))","(exists b (exists a (exists c (HasTerribleExperience(a, b) and HasBoyfriend(a, c))))) -> (exists d (IsMean(d)))"
0,circular reasoning,Smoking pot is against the law because it's wrong; I know it's wrong because it is against the law.," ""Smoking pot is against the law.""  "," ""Smoking pot is wrong.""",IsAgainstTheLaw(a),IsWrong(a),"[('IsAgainstTheLaw(a)', 'IsWrong(a)'), ('IsWrong(a)', 'IsAgainstTheLaw(a)')]","[(' Smoking pot', ' Smoking pot')]",[],IsAgainstTheLaw(a),IsWrong(a),(IsAgainstTheLaw(a) & (forall a (IsAgainstTheLaw(a) -> IsWrong(a))) & (forall a (IsWrong(a) -> IsAgainstTheLaw(a)))) -> (IsWrong(a)),(exists a (IsAgainstTheLaw(a)) & (forall c (IsAgainstTheLaw(c) -> IsWrong(c))) & (forall d (IsWrong(d) -> IsAgainstTheLaw(d)))) -> (exists a (IsWrong(a)))
0,circular reasoning,"""You can't give me a D because I'm an A student!"""," ""The speaker is an A student.""  "," ""The speaker cannot receive a D.""","IsSpeaker(a),  IsAStudent(a)","IsSpeaker(a),  CannotReceive(c)",[],"[(' The speaker', ' The speaker')]",[],IsSpeaker(a) and IsAStudent(a),IsSpeaker(a) and ~CannotReceive(c),(IsSpeaker(a) and IsAStudent(a)) -> (IsSpeaker(a) and ~CannotReceive(c)),(exists a (IsSpeaker(a) and IsAStudent(a))) -> (exists a (exists c (IsSpeaker(a) and ~CannotReceive(c))))
0,fallacy of logic,People who buy stocks are no different from people who bet on horse racing. They both risk their money with little chance of making a big profit.," ""People who buy stocks are no different from people who bet on horse racing.""  "," ""People who buy stocks risk their money with little chance of making a big profit.""","BuysStocks(a),  BetsOnHorseRacing(b),  IsNoDifferent(a, b)","BuysStocks(c),  RisksMoney(c, e),  HasLittleChance(f),  CanMakeBigProfit(c, g)",[],[],"[(' People who buy stocks', ' People'), (' people who bet on horse racing', ' People')]","BuysStocks(a) and IsNoDifferent(a, b)","(BuysStocks(c) and RisksMoney(c, e) and HasLittleChance(f) and ~CanMakeBigProfit(c, g))","(exists b (exists a (BuysStocks(a) and IsNoDifferent(a, b)))) -> (forall c ((BuysStocks(c) and RisksMoney(c, e) and HasLittleChance(f) and ~CanMakeBigProfit(c, g))))","(exists b (exists a (BuysStocks(a) and IsNoDifferent(a, b)))) -> (exists g (exists f (exists e (exists c ((BuysStocks(c) and RisksMoney(c, e) and HasLittleChance(f) and ~CanMakeBigProfit(c, g)))))))"
0,appeal to emotion,"I cannot get a job because the public education system failed me;  I have to steal to  survive.  It is society's fault, not mine."," ""The public education system failed the speaker.""  "," ""Society is at fault for the speaker's actions.""","Failed(a, b)","IsAtFault(c, d)",[],[],[],"Failed(a, b)","IsAtFault(c, d)","(Failed(a, b)) -> (IsAtFault(c, d))","(exists b (exists a (Failed(a, b)))) -> (exists d (exists c (IsAtFault(c, d))))"
0,faulty generalization,"Trump presents a dark image of America if Clinton is elected, with “Syrian refugees flooding in, illegal immigrants convicted of crimes staying.”"," ""Trump presents a dark image of America if Clinton is elected.""  "," ""Syrian refugees will flood in and illegal immigrants convicted of crimes will stay.""","PresentsImage(a, b),  IsDarkImage(b),  IsElected(c)","WillFloodIn(d),  IsConvictedOfCrimes(e, f),  WillStay(e)",[],[],[],"PresentsImage(a, b) and IsDarkImage(b) and IsElected(c)","WillFloodIn(d) and (IsConvictedOfCrimes(e, f) and WillStay(e))","(PresentsImage(a, b) and IsDarkImage(b) and IsElected(c)) -> (WillFloodIn(d) and (IsConvictedOfCrimes(e, f) and WillStay(e)))","(exists b (exists a (exists c (PresentsImage(a, b) and IsDarkImage(b) and IsElected(c))))) -> (exists f (exists d (exists e (WillFloodIn(d) and (IsConvictedOfCrimes(e, f) and WillStay(e))))))"
0,ad hominem,"Charlie: Fast food is filled with salt, fat, and added sugars. We need better regulation of the industry.
Bob: That my be, but you're such a hypocrite! I saw you devour a Triple-Baconator, super-sized fries, and 64oz of soda yesterday!"," ""Charlie devoured a Triple-Baconator, super-sized fries, and 64oz of soda yesterday.""  "," ""Charlie is a hypocrite.""","Devoured(a, b),  IsSuperSized(c),  Is64oz(d)",IsHypocrite(a),[],"[(' Charlie', ' Charlie')]",[],"Devoured(a, b) and IsSuperSized(c) and Is64oz(d)",IsHypocrite(a),"(Devoured(a, b) and IsSuperSized(c) and Is64oz(d)) -> (IsHypocrite(a))","(exists b (exists d (exists a (exists c (Devoured(a, b) and IsSuperSized(c) and Is64oz(d)))))) -> (exists a (IsHypocrite(a)))"
0,faulty generalization,Christine has a terrible experience with a boyfriend. She decides that all boys are mean.," ""Christine has a terrible experience with a boyfriend.""  "," ""All boys are mean.""  ","HasTerribleExperience(a, b),  HasBoyfriend(a, c)",IsMean(d),[],[],"[(' a boyfriend', ' All boys')]","HasTerribleExperience(a, b) and HasBoyfriend(a, c)",IsMean(d),"(exists c (HasTerribleExperience(a, b) and HasBoyfriend(a, c))) -> (forall d (IsMean(d)))","(exists b (exists a (exists c (HasTerribleExperience(a, b) and HasBoyfriend(a, c))))) -> (exists d (IsMean(d)))"
0,intentional,"Barbara believes the marketing agency's office is haunted. The cleaning crew once said they heard a other-worldly noise late at night. Since no one could prove that it wasn't a ghost, the office must be haunted."," ""The cleaning crew heard an other-worldly noise late at night.""  "," ""The marketing agency's office is haunted.""","HearsNoise(a,b),  IsOtherWorldly(b),  IsLateAtNight(c)",IsHaunted(d),[],[],[],"HearsNoise(a,b) and IsOtherWorldly(b) and IsLateAtNight(c)",IsHaunted(d),"(HearsNoise(a,b) and IsOtherWorldly(b) and IsLateAtNight(c)) -> (IsHaunted(d))","(exists b (exists a (exists c (HearsNoise(a,b) and IsOtherWorldly(b) and IsLateAtNight(c))))) -> (exists d (IsHaunted(d)))"
0,ad populum,"I am voting for Pepitone for President because the rest of my family is voting for her, and I don't want to be the only one not doing so."," ""The rest of the family is voting for Pepitone for President.""  "," ""Everyone should vote for Pepitone for President.""","IsVotingFor(c, a),  IsPresident(b)","IsVotingFor(b, a),  IsPresident(b)",[],"[(' Pepitone', ' Pepitone'), (' Everyone', ' President'), (' President', ' President')]","[(' The rest of the family', ' Everyone')]","IsVotingFor(c, a) and IsPresident(b)","IsVotingFor(b, a) and IsPresident(b)","(exists c (IsVotingFor(c, a) and IsPresident(b))) -> (forall b (IsVotingFor(b, a) and IsPresident(b)))","(exists b (exists a (exists c (IsVotingFor(c, a) and IsPresident(b))))) -> (exists b (exists a (IsVotingFor(b, a) and IsPresident(b))))"
0,fallacy of credibility,"“I admire the president for being a good role model.” REPLY: “But the New York Times says he’s a lousy role model, so you’re wrong.”"," ""The president is a good role model.""  "," ""The president is a lousy role model.""","IsPresident(a),  IsGoodRoleModel(a)","IsPresident(a),  IsLousyRoleModel(a)",[],"[(' The president', ' The president')]",[],IsPresident(a) and IsGoodRoleModel(a),IsPresident(a) and IsLousyRoleModel(a),(IsPresident(a) and IsGoodRoleModel(a)) -> (IsPresident(a) and IsLousyRoleModel(a)),(exists a (IsPresident(a) and IsGoodRoleModel(a))) -> (exists a (IsPresident(a) and IsLousyRoleModel(a)))
0,faulty generalization,The numbers on gun violence speak for themselves. We should ban guns in the country!," ""The numbers on gun violence indicate a problem.""  "," ""The country should ban guns.""","IndicatesProblem(a, b),  IsAProblem(c)","ShouldBan(d, e)",[],[],[],"IndicatesProblem(a, b) and IsAProblem(c)","ShouldBan(d, e)","(IndicatesProblem(a, b) and IsAProblem(c)) -> (ShouldBan(d, e))","(exists b (exists a (exists c (IndicatesProblem(a, b) and IsAProblem(c))))) -> (exists d (exists e (ShouldBan(d, e))))"
0,false causality,"“The temperature has dropped this morning, and I also have a headache. Therefore, the cold weather must be causing my headache. “"," ""The temperature has dropped this morning.""  "," ""Cold weather causes headaches.""","IsDropped(a, b)","Causes(c, d)",[],[],[],"IsDropped(a, b)","Causes(c, d)","(IsDropped(a, b)) -> (Causes(c, d))","(exists b (exists a (IsDropped(a, b)))) -> (exists d (exists c (Causes(c, d))))"
0,ad hominem,"My teacher says the Earth is flat, so it definitely is flat."," ""The teacher says the Earth is flat.""  "," ""The Earth is flat.""","Says(b,a),  IsFlat(a)",IsFlat(a),[],"[(' the Earth', ' The Earth')]",[],"Says(b,a) and IsFlat(a)",IsFlat(a),"(Says(b,a) and IsFlat(a)) -> (IsFlat(a))","(exists b (exists a (Says(b,a) and IsFlat(a)))) -> (exists a (IsFlat(a)))"
0,equivocation,"The fallacy of equivocation occurs when a key term or phrase in an argument is used in an ambiguous way, with one meaning in one portion of the argument and then another meaning in another portion of the argument."," ""The fallacy of equivocation occurs when a key term or phrase in an argument is used ambiguously.""  "," ""A key term or phrase can have different meanings in different portions of an argument.""","IsFallacyOfEquivocation(d),  IsKeyTermUsedAmbiguously(a),  IsPhraseUsedAmbiguously(b),  IsInArgument(c)","IsKeyTerm(a),  IsPhrase(b),  HasDifferentMeanings(e),  IsInDifferentPortions(f),  IsInArgument(c)","[('  IsKeyTermUsedAmbiguously(a)', 'IsKeyTerm(a)')]","[(' a key term', ' A key term'), (' a phrase', ' phrase'), (' an argument', ' an argument')]",[],IsFallacyOfEquivocation(d) and (IsKeyTermUsedAmbiguously(a) or IsPhraseUsedAmbiguously(b)) and IsInArgument(c),IsKeyTerm(a) and IsPhrase(b) and HasDifferentMeanings(e) and IsInDifferentPortions(f) and IsInArgument(c),(IsFallacyOfEquivocation(d) and (IsKeyTermUsedAmbiguously(a) or IsPhraseUsedAmbiguously(b)) and IsInArgument(c) & (forall a (  IsKeyTermUsedAmbiguously(a) -> IsKeyTerm(a)))) -> (IsKeyTerm(a) and IsPhrase(b) and HasDifferentMeanings(e) and IsInDifferentPortions(f) and IsInArgument(c)),(exists b (exists a (exists d (exists c (IsFallacyOfEquivocation(d) and (IsKeyTermUsedAmbiguously(a) or IsPhraseUsedAmbiguously(b)) and IsInArgument(c))))) & (forall i (  IsKeyTermUsedAmbiguously(i) -> IsKeyTerm(i)))) -> (exists b (exists f (exists a (exists e (exists c (IsKeyTerm(a) and IsPhrase(b) and HasDifferentMeanings(e) and IsInDifferentPortions(f) and IsInArgument(c)))))))
0,faulty generalization,When you have too little or unrepresentative data to make claim.," ""Too little data is unrepresentative to make a claim.""  "," ""It is impossible to make a claim.""","IsUnrepresentative(b),  CanMakeClaim(a)","IsImpossible(c),  CanMakeClaim(a)",[],"[(' a claim', ' a claim')]",[],IsUnrepresentative(b) and ~CanMakeClaim(a),IsImpossible(c) and ~CanMakeClaim(a),(IsUnrepresentative(b) and ~CanMakeClaim(a)) -> (IsImpossible(c) and ~CanMakeClaim(a)),(exists b (exists a (IsUnrepresentative(b) and ~CanMakeClaim(a)))) -> (exists a (exists c (IsImpossible(c) and ~CanMakeClaim(a))))
0,ad populum,"The majority of people believe advertisers should spend more money on billboards, so billboards are objectively the best form of advertisement."," ""The majority of people believe advertisers should spend more money on billboards.""  "," ""Billboards are the best form of advertisement.""","Believes(b),  ShouldSpendMoreMoney(c, a)",IsBestFormOfAdvertisement(a),[],"[(' billboards', ' Billboards')]",[],"Believes(b) and ShouldSpendMoreMoney(c, a)",IsBestFormOfAdvertisement(a),"(Believes(b) and ShouldSpendMoreMoney(c, a)) -> (IsBestFormOfAdvertisement(a))","(exists b (exists a (exists c (Believes(b) and ShouldSpendMoreMoney(c, a))))) -> (exists a (IsBestFormOfAdvertisement(a)))"
0,faulty generalization,"If we ban Hummers because they are bad for the environment, eventually the government will ban all cars, so we should not ban Hummers."," ""Hummers are bad for the environment.""  "," ""The government will ban all cars.""",IsBadForEnvironment(a),"WillBan(c, d)",[],[],"[(' Hummers', ' all cars')]",IsBadForEnvironment(a),"WillBan(c, d)","(exists a (IsBadForEnvironment(a))) -> (forall d (WillBan(c, d)))","(exists a (IsBadForEnvironment(a))) -> (exists d (exists c (WillBan(c, d))))"
0,ad hominem,"My opponent raised a good point, but can we trust him? I mean he just moved to town only 5 months ago, how much could he really know?"," ""My opponent raised a good point, but he just moved to town only 5 months ago.""  "," ""My opponent cannot be trusted.""","IsOpponent(a),  RaisedGoodPoint(a,b),  JustMoved(c,d,e)","IsOpponent(a),  CannotBeTrusted(a)","[('  CannotBeTrusted(a)', '  JustMoved(c,d,e)')]","[(' My opponent', ' My opponent')]",[],"IsOpponent(a) and RaisedGoodPoint(a,b) and JustMoved(c,d,e)",IsOpponent(a) and CannotBeTrusted(a),"(IsOpponent(a) and RaisedGoodPoint(a,b) and JustMoved(c,d,e) & (forall e (forall d (forall a (forall c (  CannotBeTrusted(a) ->   JustMoved(c,d,e))))))) -> (IsOpponent(a) and CannotBeTrusted(a))","(exists b (exists d (exists a (exists e (exists c (IsOpponent(a) and RaisedGoodPoint(a,b) and JustMoved(c,d,e)))))) & (forall g (forall h (forall f (forall i (  CannotBeTrusted(f) ->   JustMoved(g,h,i))))))) -> (exists a (IsOpponent(a) and CannotBeTrusted(a)))"
0,false dilemma,"Either you can save your money to buy a new car for yourself, or you can just take an Uber around for the rest of your life."," ""You can save your money to buy a new car.""  "," ""You will take an Uber around for the rest of your life.""","CanSave(a, b),  IsNew(c),  IsBought(b, c)","WillTake(a, d),  IsAround(d, e)",[],"[(' You', ' You')]",[],"CanSave(a, b) and (IsNew(c) and IsBought(b, c))","WillTake(a, d) and IsAround(d, e)","(CanSave(a, b) and (IsNew(c) and IsBought(b, c))) -> (WillTake(a, d) and IsAround(d, e))","(exists b (exists a (exists c (CanSave(a, b) and (IsNew(c) and IsBought(b, c)))))) -> (exists d (exists a (exists e (WillTake(a, d) and IsAround(d, e)))))"
0,false causality,"Matthieu was the only player on the team who didn't grow a playoff beard, and thus he ended up getting injured."," ""Matthieu was the only player on the team who didn't grow a playoff beard.""  "," ""Matthieu ended up getting injured.""","IsOnlyPlayer(a,b),  IsOnTeam(a,c),  DidNotGrowBeard(a,d)",IsInjured(a),[],"[(' Matthieu', ' Matthieu')]",[],"IsOnlyPlayer(a,b) and IsOnTeam(a,c) and DidNotGrowBeard(a,d)",IsInjured(a),"(IsOnlyPlayer(a,b) and IsOnTeam(a,c) and DidNotGrowBeard(a,d)) -> (IsInjured(a))","(exists b (exists d (exists a (exists c (IsOnlyPlayer(a,b) and IsOnTeam(a,c) and DidNotGrowBeard(a,d)))))) -> (exists a (IsInjured(a)))"
0,intentional,"John: Members of the UbaTuba White Men's Club are upstanding citizens of the community.
Marvin: Then why are there so many of these members in jail?
John: They were never true UbaTuba White Men's Club members.
Marvin: What’s a true UbaTuba White Men's Club member?
John: Those who don't go to jail.
"," ""Members of the UbaTuba White Men's Club are upstanding citizens of the community.""  "," ""True UbaTuba White Men's Club members do not go to jail.""","IsMemberOfClub(a),  IsUpstandingCitizen(b),  IsPartOfCommunity(b, c)","IsMemberOfClub(d),  DoesNotGoToJail(d)",[],[],[],"IsMemberOfClub(a) and (IsUpstandingCitizen(b) and IsPartOfCommunity(b, c))",IsMemberOfClub(d) and DoesNotGoToJail(d),"(IsMemberOfClub(a) and (IsUpstandingCitizen(b) and IsPartOfCommunity(b, c))) -> (IsMemberOfClub(d) and DoesNotGoToJail(d))","(exists b (exists a (exists c (IsMemberOfClub(a) and (IsUpstandingCitizen(b) and IsPartOfCommunity(b, c)))))) -> (exists d (IsMemberOfClub(d) and DoesNotGoToJail(d)))"
