label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
0,circular reasoning,"""You can't give me a D because I'm an A student!"""," ""I am an A student.""  "," ""You cannot give me a D.""",IsAStudent(a),"CannotGive(c, d, e)","[('IsAStudent(a)', 'CannotGive(c, d, e)')]",[],"[(' I', ' me')]",IsAStudent(a),"CannotGive(c, d, e)","(exists a (IsAStudent(a)) & (forall e (forall a (forall d (forall c (IsAStudent(a) -> CannotGive(c, d, e))))))) -> (forall d (CannotGive(c, d, e)))","(exists a (IsAStudent(a)) & (forall f (forall g (forall i (forall h (IsAStudent(f) -> CannotGive(g,h,i))))))) -> (exists e (exists d (exists c (CannotGive(c, d, e)))))"
0,fallacy of logic,People who buy stocks are no different from people who bet on horse racing. They both risk their money with little chance of making a big profit., People who buy stocks risk their money with little chance of making a big profit., People who bet on horse racing have little chance of making a big profit.,"BuysStocks(a),  RisksMoney(a, b),  HasLittleChanceOfBigProfit(c)","BetsOnHorseRacing(d),  HasLittleChanceOfBigProfit(e)","[('BetsOnHorseRacing(d)', 'BuysStocks(a)'), ('  RisksMoney(a, b)', 'BetsOnHorseRacing(d)'), ('BetsOnHorseRacing(d)', '  RisksMoney(a, b)'), ('  RisksMoney(a, b)', '  HasLittleChanceOfBigProfit(e)')]",[],"[(' People who bet on horse racing', ' their money'), (' big profit', ' their money'), (' People who bet on horse racing', ' a big profit'), (' a big profit', ' big profit')]","BuysStocks(a) and (RisksMoney(a, b) and HasLittleChanceOfBigProfit(c))",BetsOnHorseRacing(d) and HasLittleChanceOfBigProfit(e),"(forall c (forall b (BuysStocks(a) and (RisksMoney(a, b) and HasLittleChanceOfBigProfit(c)))) & (forall a (forall d (BetsOnHorseRacing(d) -> BuysStocks(a)))) & (forall a (forall d (forall b (  RisksMoney(a, b) -> BetsOnHorseRacing(d))))) & (forall a (forall d (forall b (BetsOnHorseRacing(d) ->   RisksMoney(a, b))))) & (forall a (forall e (forall b (  RisksMoney(a, b) ->   HasLittleChanceOfBigProfit(e)))))) -> (forall e (exists e (exists d (BetsOnHorseRacing(d) and HasLittleChanceOfBigProfit(e)))))","(exists a (exists b (exists c (BuysStocks(a) and (RisksMoney(a, b) and HasLittleChanceOfBigProfit(c))))) & (forall f (forall g (BetsOnHorseRacing(f) -> BuysStocks(g)))) & (forall i (forall j (forall h (  RisksMoney(h,i) -> BetsOnHorseRacing(j))))) & (forall l (forall k (forall m (BetsOnHorseRacing(k) ->   RisksMoney(l,m))))) & (forall n (forall o (forall p (  RisksMoney(n,o) ->   HasLittleChanceOfBigProfit(p)))))) -> (exists d (exists e (BetsOnHorseRacing(d) and HasLittleChanceOfBigProfit(e))))"
0,appeal to emotion,"I cannot get a job because the public education system failed me;  I have to steal to  survive.  It is society's fault, not mine."," ""The public education system failed me.""  "," ""Society is at fault for my need to steal to survive.""","Failed(b, a)","IsAtFaultFor(c, d)","[('IsAtFaultFor(c, d)', 'Failed(b, a)')]",[],"[(' my need to steal to survive', ' me')]","Failed(b, a)","IsAtFaultFor(c, d)","(forall b (Failed(b, a)) & (forall a (forall d (forall b (forall c (IsAtFaultFor(c, d) -> Failed(b, a))))))) -> (exists d (IsAtFaultFor(c, d)))","(exists a (exists b (Failed(b, a))) & (forall f (forall g (forall e (forall h (IsAtFaultFor(e,f) -> Failed(g,h))))))) -> (exists d (exists c (IsAtFaultFor(c, d))))"
0,faulty generalization,"Trump presents a dark image of America if Clinton is elected, with “Syrian refugees flooding in, illegal immigrants convicted of crimes staying.”", Clinton's election will lead to Syrian refugees flooding in and illegal immigrants convicted of crimes staying.  , America will have a dark future if Clinton is elected.,"LeadsToFloodingIn(b),  LeadsToStaying(c)","WillHaveDarkFuture(d),  IsElected(f)","[('WillHaveDarkFuture(d)', 'LeadsToFloodingIn(b)'), ('WillHaveDarkFuture(d)', '  LeadsToStaying(c)')]",[],"[(' Clinton', "" Clinton's election""), (' Syrian refugees', ' dark future'), (' illegal immigrants convicted of crimes', ' dark future')]",LeadsToFloodingIn(b) and LeadsToStaying(c),IsElected(f) and WillHaveDarkFuture(d),(LeadsToFloodingIn(b) and LeadsToStaying(c) & (forall d (forall b (WillHaveDarkFuture(d) -> LeadsToFloodingIn(b)))) & (forall d (forall c (WillHaveDarkFuture(d) ->   LeadsToStaying(c))))) -> (IsElected(f) and WillHaveDarkFuture(d)),(exists b (exists c (LeadsToFloodingIn(b) and LeadsToStaying(c))) & (forall g (forall h (WillHaveDarkFuture(g) -> LeadsToFloodingIn(h)))) & (forall i (forall j (WillHaveDarkFuture(i) ->   LeadsToStaying(j))))) -> (exists f (exists d (IsElected(f) and WillHaveDarkFuture(d))))
0,ad hominem,"Charlie: Fast food is filled with salt, fat, and added sugars. We need better regulation of the industry.
Bob: That my be, but you're such a hypocrite! I saw you devour a Triple-Baconator, super-sized fries, and 64oz of soda yesterday!"," ""Charlie ate a Triple-Baconator, super-sized fries, and 64oz of soda yesterday.""  "," ""The fast food industry needs better regulation.""","Ate(a, b),  Ate(a, c),  Ate(a, d),  IsYesterday(e)",NeedsBetterRegulation(f),"[('NeedsBetterRegulation(f)', 'Ate(a, b)'), ('  Ate(a, c)', 'NeedsBetterRegulation(f)'), ('NeedsBetterRegulation(f)', '  Ate(a, c)'), ('  Ate(a, d)', 'NeedsBetterRegulation(f)'), ('NeedsBetterRegulation(f)', '  Ate(a, d)'), ('NeedsBetterRegulation(f)', '  IsYesterday(e)')]",[],"[(' super-sized fries', ' The fast food industry')]","Ate(a, b) and Ate(a, c) and Ate(a, d) and IsYesterday(e)",NeedsBetterRegulation(f),"(exists c (Ate(a, b) and Ate(a, c) and Ate(a, d) and IsYesterday(e)) & (forall f (forall a (forall b (NeedsBetterRegulation(f) -> Ate(a, b))))) & (forall f (forall a (forall c (  Ate(a, c) -> NeedsBetterRegulation(f))))) & (forall f (forall a (forall c (NeedsBetterRegulation(f) ->   Ate(a, c))))) & (forall f (forall a (forall d (  Ate(a, d) -> NeedsBetterRegulation(f))))) & (forall f (forall a (forall d (NeedsBetterRegulation(f) ->   Ate(a, d))))) & (forall f (forall e (NeedsBetterRegulation(f) ->   IsYesterday(e))))) -> (forall f (NeedsBetterRegulation(f)))","(exists b (exists c (exists a (exists d (exists e (Ate(a, b) and Ate(a, c) and Ate(a, d) and IsYesterday(e)))))) & (forall g (forall i (forall h (NeedsBetterRegulation(g) -> Ate(h,i))))) & (forall j (forall l (forall k (  Ate(j,k) -> NeedsBetterRegulation(l))))) & (forall n (forall o (forall m (NeedsBetterRegulation(m) ->   Ate(n,o))))) & (forall q (forall r (forall p (  Ate(p,q) -> NeedsBetterRegulation(r))))) & (forall s (forall u (forall t (NeedsBetterRegulation(s) ->   Ate(t,u))))) & (forall w (forall v (NeedsBetterRegulation(v) ->   IsYesterday(w))))) -> (exists f (NeedsBetterRegulation(f)))"
0,faulty generalization,Christine has a terrible experience with a boyfriend. She decides that all boys are mean.," ""Christine had a terrible experience with a boyfriend.""  "," ""All boys are mean.""","HadTerribleExperience(a, b),  WithBoyfriend(b, c)",IsMean(d),"[('HadTerribleExperience(a, b)', 'IsMean(d)')]",[],"[(' boyfriend', ' Boys')]","HadTerribleExperience(a, b) and WithBoyfriend(b, c)",Boys(d) and IsMean(d),"(exists c (HadTerribleExperience(a, b) and WithBoyfriend(b, c)) & (forall a (forall d (forall b (HadTerribleExperience(a, b) -> IsMean(d)))))) -> (forall d (Boys(d) and IsMean(d)))","(exists a (exists b (exists c (HadTerribleExperience(a, b) and WithBoyfriend(b, c)))) & (forall f (forall g (forall e (HadTerribleExperience(e,f) -> IsMean(g)))))) -> (exists d (Boys(d) and IsMean(d)))"
0,intentional,"Barbara believes the marketing agency's office is haunted. The cleaning crew once said they heard a other-worldly noise late at night. Since no one could prove that it wasn't a ghost, the office must be haunted.", The marketing agency's office is haunted., The office is haunted.,IsHaunted(a),IsHaunted(b),[],[],"[('', "" The marketing agency's office"")]",IsHaunted(a),IsHaunted(b),(forall a (IsHaunted(a))) -> (exists b (IsHaunted(b))),(exists a (IsHaunted(a))) -> (exists b (IsHaunted(b)))
0,ad populum,"I am voting for Pepitone for President because the rest of my family is voting for her, and I don't want to be the only one not doing so."," ""The rest of my family is voting for Pepitone for President.""  "," ""You should vote for Pepitone for President.""","IsVotingFor(c, a),  IsCandidateFor(a, b)","IsVotingFor(d, a),  IsCandidateFor(a, b)",[],"[(' Pepitone', ' Pepitone'), (' President', ' President')]",[],"IsVotingFor(c, a) and IsCandidateFor(a, b)","IsVotingFor(d, a) and IsCandidateFor(a, b)","(IsVotingFor(c, a) and IsCandidateFor(a, b)) -> (IsVotingFor(d, a) and IsCandidateFor(a, b))","(exists a (exists b (exists c (IsVotingFor(c, a) and IsCandidateFor(a, b))))) -> (exists a (exists d (exists b (IsVotingFor(d, a) and IsCandidateFor(a, b)))))"
0,fallacy of credibility,"“I admire the president for being a good role model.” REPLY: “But the New York Times says he’s a lousy role model, so you’re wrong.”"," ""The New York Times says the president is a lousy role model.""  "," ""The president is not a good role model.""",IsLousyRoleModel(a),IsNotGoodRoleModel(a),[],"[(' the president', ' The president'), (' role model', ' role model')]",[],IsLousyRoleModel(a),IsNotGoodRoleModel(a),(IsLousyRoleModel(a)) -> (IsNotGoodRoleModel(a)),(exists a (IsLousyRoleModel(a))) -> (exists a (IsNotGoodRoleModel(a)))
0,faulty generalization,The numbers on gun violence speak for themselves. We should ban guns in the country!," ""The numbers on gun violence are significant.""  "," ""The country should ban guns.""","RelatedToGunViolence(a),  AreSignificant(a)","Ban(c, d)","[('  AreSignificant(a)', 'Ban(c, d)')]",[],"[(' The numbers', ' The country'), (' gun violence', ' The country'), (' gun violence', ' guns')]",RelatedToGunViolence(a) and AreSignificant(a),"Ban(c, d)","(exists a (RelatedToGunViolence(a) and AreSignificant(a)) & (forall a (forall d (forall c (  AreSignificant(a) -> Ban(c, d)))))) -> (forall c (Ban(c, d)))","(exists a (RelatedToGunViolence(a) and AreSignificant(a)) & (forall f (forall g (forall e (  AreSignificant(e) -> Ban(f,g)))))) -> (exists d (exists c (Ban(c, d))))"
0,false causality,"“The temperature has dropped this morning, and I also have a headache. Therefore, the cold weather must be causing my headache. “", The temperature has dropped this morning and I have a headache.  , The cold weather is causing my headache.,"HasDropped(b),  IsThisMorning(a),  HaveHeadache(c)","IsColdWeather(a),  CausesHeadache(a, e)","[('HasDropped(b)', '  CausesHeadache(a, e)'), ('  HaveHeadache(c)', 'IsColdWeather(a)')]","[(' this morning', ' The cold weather')]","[(' this morning', ' my headache'), (' I', ' my headache'), (' a headache.', ' my headache')]",HasDropped(b) and IsThisMorning(a) and HaveHeadache(c),"IsColdWeather(a) and CausesHeadache(a, e)","(exists c (exists a (HasDropped(b) and IsThisMorning(a) and HaveHeadache(c))) & (forall a (forall e (forall b (HasDropped(b) ->   CausesHeadache(a, e))))) & (forall a (forall c (  HaveHeadache(c) -> IsColdWeather(a))))) -> (forall e (IsColdWeather(a) and CausesHeadache(a, e)))","(exists a (exists b (exists c (HasDropped(b) and IsThisMorning(a) and HaveHeadache(c)))) & (forall g (forall i (forall h (HasDropped(g) ->   CausesHeadache(h,i))))) & (forall j (forall k (  HaveHeadache(j) -> IsColdWeather(k))))) -> (exists a (exists e (IsColdWeather(a) and CausesHeadache(a, e))))"
0,ad hominem,"My teacher says the Earth is flat, so it definitely is flat."," ""The teacher says the Earth is flat.""  "," ""The Earth is flat.""",SaysEarthIsFlat(a),IsFlat(b),"[('SaysEarthIsFlat(a)', 'IsFlat(b)')]",[],"[('', ' The Earth')]",SaysEarthIsFlat(a),IsFlat(b),(exists a (SaysEarthIsFlat(a)) & (forall a (forall b (SaysEarthIsFlat(a) -> IsFlat(b))))) -> (forall b (IsFlat(b))),(exists a (SaysEarthIsFlat(a)) & (forall d (forall c (SaysEarthIsFlat(c) -> IsFlat(d))))) -> (exists b (IsFlat(b)))
0,equivocation,"The fallacy of equivocation occurs when a key term or phrase in an argument is used in an ambiguous way, with one meaning in one portion of the argument and then another meaning in another portion of the argument.", A key term or phrase in an argument is used ambiguously.  , Arguments using equivocation are flawed.,"IsUsedAmbiguously(a),  IsIn(b)","UsesEquivocation(c),  IsFlawed(c)","[('IsUsedAmbiguously(a)', 'UsesEquivocation(c)'), ('UsesEquivocation(c)', 'IsUsedAmbiguously(a)'), ('IsUsedAmbiguously(a)', '  IsFlawed(c)'), ('  IsFlawed(c)', 'IsUsedAmbiguously(a)'), ('UsesEquivocation(c)', '  IsIn(b)')]",[],"[(' Key term or phrase', ' Arguments'), (' equivocation', ' Key term or phrase'), (' argument', ' Arguments'), (' equivocation', ' argument')]",IsUsedAmbiguously(a) and IsIn(b),UsesEquivocation(c) and IsFlawed(c),(exists b (exists a (IsUsedAmbiguously(a) and IsIn(b))) & (forall a (forall c (IsUsedAmbiguously(a) -> UsesEquivocation(c)))) & (forall a (forall c (UsesEquivocation(c) -> IsUsedAmbiguously(a)))) & (forall a (forall c (IsUsedAmbiguously(a) ->   IsFlawed(c)))) & (forall a (forall c (  IsFlawed(c) -> IsUsedAmbiguously(a)))) & (forall b (forall c (UsesEquivocation(c) ->   IsIn(b))))) -> (forall c (UsesEquivocation(c) and IsFlawed(c))),(exists a (exists b (IsUsedAmbiguously(a) and IsIn(b))) & (forall f (forall e (IsUsedAmbiguously(e) -> UsesEquivocation(f)))) & (forall g (forall h (UsesEquivocation(g) -> IsUsedAmbiguously(h)))) & (forall i (forall j (IsUsedAmbiguously(i) ->   IsFlawed(j)))) & (forall l (forall k (  IsFlawed(k) -> IsUsedAmbiguously(l)))) & (forall n (forall m (UsesEquivocation(m) ->   IsIn(n))))) -> (exists c (UsesEquivocation(c) and IsFlawed(c)))
0,faulty generalization,When you have too little or unrepresentative data to make claim., There is too little or unrepresentative data., You cannot make a claim.,"IsTooLittle(a),  IsUnrepresentative(a)","MakeClaim(b, c)",[],[],"[(' Data', ' You'), (' Data', ' a claim')]",IsTooLittle(a) or IsUnrepresentative(a),"~MakeClaim(b, c)","(exists a (IsTooLittle(a) or IsUnrepresentative(a))) -> (forall c (forall b (~MakeClaim(b, c))))","(exists a (IsTooLittle(a) or IsUnrepresentative(a))) -> (exists b (exists c (~MakeClaim(b, c))))"
0,ad populum,"The majority of people believe advertisers should spend more money on billboards, so billboards are objectively the best form of advertisement.", The majority of people believe advertisers should spend more money on billboards.  , Billboards are the best form of advertisement.,"BelievesMajorityOfPeople(b),  ShouldSpendMore(c),  OnBillboards(a)",IsBestFormOfAdvertisement(a),[],"[(' billboards', ' Billboards')]","[(' Billboards', ' advertisers')]",BelievesMajorityOfPeople(b) and (ShouldSpendMore(c) and OnBillboards(a)),IsBestFormOfAdvertisement(a),(forall c (BelievesMajorityOfPeople(b) and (ShouldSpendMore(c) and OnBillboards(a)))) -> (exists a (IsBestFormOfAdvertisement(a))),(exists a (exists b (exists c (BelievesMajorityOfPeople(b) and (ShouldSpendMore(c) and OnBillboards(a)))))) -> (exists a (IsBestFormOfAdvertisement(a)))
0,faulty generalization,"If we ban Hummers because they are bad for the environment, eventually the government will ban all cars, so we should not ban Hummers."," ""Hummers are bad for the environment.""  "," ""We should not ban Hummers.""","IsBadFor(a, b)","ShouldNotBan(c, a)",[],"[(' Hummers', ' Hummers')]","[(' We', ' the environment')]","IsBadFor(a, b)","ShouldNotBan(c, a)","(forall b (IsBadFor(a, b))) -> (exists c (ShouldNotBan(c, a)))","(exists a (exists b (IsBadFor(a, b)))) -> (exists a (exists c (ShouldNotBan(c, a))))"
0,ad hominem,"My opponent raised a good point, but can we trust him? I mean he just moved to town only 5 months ago, how much could he really know?"," ""My opponent just moved to town 5 months ago."""," ""My opponent cannot be trusted.""",JustMovedToTown(a),CannotBeTrusted(a),"[('JustMovedToTown(a)', 'CannotBeTrusted(a)')]","[(' My opponent', ' My opponent')]","[(' town', ' My opponent')]",JustMovedToTown(a),CannotBeTrusted(a),(JustMovedToTown(a) & (forall a (JustMovedToTown(a) -> CannotBeTrusted(a)))) -> (CannotBeTrusted(a)),(exists a (JustMovedToTown(a)) & (forall c (JustMovedToTown(c) -> CannotBeTrusted(c)))) -> (exists a (CannotBeTrusted(a)))
0,false dilemma,"Either you can save your money to buy a new car for yourself, or you can just take an Uber around for the rest of your life.", You can save money to buy a new car or take an Uber for the rest of your life.  , You will take an Uber for the rest of your life if you do not save money for a new car.,"IsSaved(a),  IsUsedToBuy(a, b),  TakesUber(d)","TakesUber(d),  IsNotSaved(a, b)","[('  IsUsedToBuy(a, b)', 'TakesUber(d)'), ('  IsUsedToBuy(a, b)', '  IsNotSaved(a, b)')]","[(' Money', ' money'), (' new car', ' new car'), (' Uber', ' Uber'), (' your life', ' your life')]","[(' new car', ' You'), (' You', ' your life')]","(IsSaved(a) and IsUsedToBuy(a, b)) or TakesUber(d)","IsNotSaved(a, b) and TakesUber(d)","((IsSaved(a) and IsUsedToBuy(a, b)) or TakesUber(d) & (forall a (forall d (forall b (  IsUsedToBuy(a, b) -> TakesUber(d))))) & (forall a (forall b (  IsUsedToBuy(a, b) ->   IsNotSaved(a, b))))) -> (IsNotSaved(a, b) and TakesUber(d))","(exists a (exists d (exists b ((IsSaved(a) and IsUsedToBuy(a, b)) or TakesUber(d)))) & (forall g (forall i (forall h (  IsUsedToBuy(g,h) -> TakesUber(i))))) & (forall j (forall k (  IsUsedToBuy(j,k) ->   IsNotSaved(j,k))))) -> (exists a (exists d (exists b (IsNotSaved(a, b) and TakesUber(d)))))"
0,false causality,"Matthieu was the only player on the team who didn't grow a playoff beard, and thus he ended up getting injured.", Matthieu didn't grow a playoff beard., Matthieu got injured because Matthieu didn't grow a playoff beard.,GrewPlayoffBeard(a),"GrewPlayoffBeard(a),  IsInjured(a)","[('  IsInjured(a)', 'GrewPlayoffBeard(a)')]","[(' Matthieu', ' Matthieu'), (' playoff beard', ' playoff beard')]",[],~GrewPlayoffBeard(a),~GrewPlayoffBeard(a) and IsInjured(a),(~GrewPlayoffBeard(a) & (forall a (  IsInjured(a) -> GrewPlayoffBeard(a)))) -> (~GrewPlayoffBeard(a) and IsInjured(a)),(exists a (~GrewPlayoffBeard(a)) & (forall c (  IsInjured(c) -> GrewPlayoffBeard(c)))) -> (exists a (~GrewPlayoffBeard(a) and IsInjured(a)))
0,intentional,"John: Members of the UbaTuba White Men's Club are upstanding citizens of the community.
Marvin: Then why are there so many of these members in jail?
John: They were never true UbaTuba White Men's Club members.
Marvin: What’s a true UbaTuba White Men's Club member?
John: Those who don't go to jail.
", Many members of the UbaTuba White Men's Club are in jail.  , True UbaTuba White Men's Club members are upstanding citizens.,"IsMemberOf(a, b),  IsInJail(a)","IsMemberOf(d, UbaTubaWhiteMensClub),  IsTrueMember(d),  IsUpstandingCitizen(d)",[],[],"[(' upstanding citizens', ' Many members'), ("" UbaTuba White Men's Club"", ' upstanding citizens')]","IsMemberOf(a, b) and IsInJail(a)","IsMemberOf(d, UbaTubaWhiteMensClub) and IsTrueMember(d) and IsUpstandingCitizen(d)","(IsMemberOf(a, b) and IsInJail(a)) -> (IsMemberOf(d, UbaTubaWhiteMensClub) and IsTrueMember(d) and IsUpstandingCitizen(d))","(exists a (exists b (IsMemberOf(a, b) and IsInJail(a)))) -> (exists d (IsMemberOf(d, UbaTubaWhiteMensClub) and IsTrueMember(d) and IsUpstandingCitizen(d)))"
0,faulty generalization,"""Animal experimentation reduces our respect for life. If we don't respect life, we are likely to be more and more tolerant of violent acts like war and murder. Soon our society will become a battlefield in which everyone constantly fears for their lives. It will be the end of civilization. To prevent this terrible consequence, we should make animal experimentation illegal right now."""," ""Animal experimentation reduces our respect for life.""  "," ""Society will become a battlefield with constant fear for life.""","Reduces(a, b)","WillBecome(c, d),  HasConstantFearFor(e)","[('WillBecome(c, d)', 'Reduces(a, b)')]",[],"[(' our respect for life', ' Society'), (' our respect for life', ' life')]","Reduces(a, b)","WillBecome(c, d) and HasConstantFearFor(e)","(exists b (Reduces(a, b)) & (forall a (forall d (forall b (forall c (WillBecome(c, d) -> Reduces(a, b))))))) -> (forall e (forall c (WillBecome(c, d) and HasConstantFearFor(e))))","(exists a (exists b (Reduces(a, b))) & (forall f (forall g (forall i (forall h (WillBecome(f,g) -> Reduces(h,i))))))) -> (exists e (exists d (exists c (WillBecome(c, d) and HasConstantFearFor(e)))))"
0,false causality,You know Jane Fonda's exercise videos must be worth the money. Look at the great shape she's in., Jane Fonda is in great shape.  , Jane Fonda's exercise videos are worth the money.,IsInGreatShape(a),IsWorthTheMoney(c),"[('IsInGreatShape(a)', 'IsWorthTheMoney(c)')]",[],"[("" Jane Fonda's exercise videos"", ' Jane Fonda')]",IsInGreatShape(a),IsWorthTheMoney(c),(forall a (IsInGreatShape(a)) & (forall a (forall c (IsInGreatShape(a) -> IsWorthTheMoney(c))))) -> (exists c (IsWorthTheMoney(c))),(exists a (IsInGreatShape(a)) & (forall f (forall e (IsInGreatShape(e) -> IsWorthTheMoney(f))))) -> (exists c (IsWorthTheMoney(c)))
0,faulty generalization,"Asians make lousy athletes, but do well at the Math Olympiad."," ""Asians make lousy athletes and do well at the Math Olympiad.""  "," ""Asians are not good at sports but excel in mathematics competitions.""","MakeLousyAthletes(a),  DoWellAtMathOlympiad(a)","NotGoodAtSports(a),  ExcelInMathCompetitions(a)",[],"[(' Asians', ' Asians')]","[(' athletes', ' sports'), (' Math Olympiad', ' mathematics competitions')]",MakeLousyAthletes(a) and DoWellAtMathOlympiad(a),NotGoodAtSports(a) and ExcelInMathCompetitions(a),(MakeLousyAthletes(a) and DoWellAtMathOlympiad(a)) -> (NotGoodAtSports(a) and ExcelInMathCompetitions(a)),(exists a (MakeLousyAthletes(a) and DoWellAtMathOlympiad(a))) -> (exists a (NotGoodAtSports(a) and ExcelInMathCompetitions(a)))
0,false dilemma,"“Caldwell Hall is in bad shape. Either we tear it down and put up a new building, or we continue to risk students’ safety. Obviously we shouldn’t risk anyone’s safety, so we must tear the building down.”"," ""Caldwell Hall is in bad shape.""  "," ""Tear Caldwell Hall down""",IsInBadShape(a),IsTornDown(a),"[('IsInBadShape(a)', 'IsTornDown(a)'), ('IsTornDown(a)', 'IsInBadShape(a)')]","[(' Caldwell Hall', ' Caldwell Hall')]",[],IsInBadShape(a),IsTornDown(a),(IsInBadShape(a) & (forall a (IsInBadShape(a) -> IsTornDown(a))) & (forall a (IsTornDown(a) -> IsInBadShape(a)))) -> (IsTornDown(a)),(exists a (IsInBadShape(a)) & (forall b (IsInBadShape(b) -> IsTornDown(b))) & (forall c (IsTornDown(c) -> IsInBadShape(c)))) -> (exists a (IsTornDown(a)))
0,faulty generalization,Did you really vote for Donald as class treasurer? Didn't you hear that his uncle was imprisoned for embezzling $1.5 million?," ""Donald's uncle was imprisoned for embezzling $1.5 million.""  "," ""You should not have voted for Donald as class treasurer.""","WasImprisoned(a),  Embezzled(a, b)","VotedFor(c, d)","[('WasImprisoned(a)', 'VotedFor(c, d)')]",[],"[(' $1.5 million', ' You')]","WasImprisoned(a) and Embezzled(a, b)","VotedFor(c, d) and ~IsClassTreasurer(e)","(exists b (WasImprisoned(a) and Embezzled(a, b)) & (forall a (forall d (forall c (WasImprisoned(a) -> VotedFor(c, d)))))) -> (forall c (VotedFor(c, d) and ~IsClassTreasurer(e)))","(exists a (exists b (WasImprisoned(a) and Embezzled(a, b))) & (forall f (forall g (forall h (WasImprisoned(f) -> VotedFor(g,h)))))) -> (exists e (exists d (exists c (VotedFor(c, d) and ~IsClassTreasurer(e)))))"
0,fallacy of logic,"If the ozone layer is destroyed, many people will get cancer and suffer from other illnesses.  The ozone layer is being protected, not destroyed.  So, many people will be spared the pain of cancer and other illnesses.", The ozone layer is being protected.  , Many people will be spared the pain of cancer and other illnesses.,IsProtected(a),"WillBeSpared(b, c),  IsPainful(c),  IsCancer(d),  IsIllness(e)","[('IsProtected(a)', 'WillBeSpared(b, c)'), ('IsProtected(a)', '  IsPainful(c)'), ('IsProtected(a)', '  IsCancer(d)'), ('IsProtected(a)', '  IsIllness(e)')]",[],[],IsProtected(a),"WillBeSpared(b, c) and (IsCancer(d) or IsIllness(e))","(IsProtected(a) & (forall a (forall b (forall c (IsProtected(a) -> WillBeSpared(b, c))))) & (forall a (forall c (IsProtected(a) ->   IsPainful(c)))) & (forall a (forall d (IsProtected(a) ->   IsCancer(d)))) & (forall a (forall e (IsProtected(a) ->   IsIllness(e))))) -> (WillBeSpared(b, c) and (IsCancer(d) or IsIllness(e)))","(exists a (IsProtected(a)) & (forall f (forall g (forall h (IsProtected(f) -> WillBeSpared(g,h))))) & (forall i (forall j (IsProtected(i) ->   IsPainful(j)))) & (forall l (forall k (IsProtected(k) ->   IsCancer(l)))) & (forall n (forall m (IsProtected(m) ->   IsIllness(n))))) -> (exists e (exists d (exists b (exists c (WillBeSpared(b, c) and (IsCancer(d) or IsIllness(e)))))))"
