,label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2,result
39,0,ad hominem,Why would you trust Paris Hilton to sell health food? She drinks and parties and has multiple partners.," Paris Hilton drinks, parties, and has multiple partners.  ", Paris Hilton is untrustworthy to sell health food.,"Drinks(a),  Parties(a),  HasMultiplePartners(a)","IsUntrustworthy(a),  SellsHealthFood(a)",[],"[(' Paris Hilton', ' Paris Hilton')]",[],Drinks(a) and Parties(a) and HasMultiplePartners(a),IsUntrustworthy(a) and ~SellsHealthFood(a),(Drinks(a) and Parties(a) and HasMultiplePartners(a)) -> (IsUntrustworthy(a) and ~SellsHealthFood(a)),(exists a (Drinks(a) and Parties(a) and HasMultiplePartners(a))) -> (exists a (IsUntrustworthy(a) and ~SellsHealthFood(a))),LF
40,0,false causality,"“Yesterday, I walked under a ladder with an open umbrella indoors while spilling salt in front of a black cat. And I forgot to knock on wood with my lucky dice. That must be why I’m having such a bad day today. It’s bad luck.”"," ""I walked under a ladder with an open umbrella indoors, spilled salt in front of a black cat, and forgot to knock on wood with lucky dice."""," ""Bad luck causes a bad day.""","WalkedUnder(a, b),  HasOpenUmbrella(c),  Indoors(c),  SpilledSalt(a, d),  InFrontOfBlackCat(d, e),  ForgotToKnock(a, f),  HasLuckyDice(a, g)","IsBad(h),  Causes(h, i),  IsBad(i)","[('WalkedUnder(a, b)', 'IsBad(h)'), ('WalkedUnder(a, b)', '  Causes(h, i)'), ('WalkedUnder(a, b)', '  IsBad(i)'), ('  SpilledSalt(a, d)', 'IsBad(h)'), ('  ForgotToKnock(a, f)', 'IsBad(h)')]",[],[],"WalkedUnder(a, b) and HasOpenUmbrella(c) and Indoors(c) and SpilledSalt(a, d) and InFrontOfBlackCat(d, e) and ForgotToKnock(a, f) and HasLuckyDice(a, g)","IsBad(h) and Causes(h, i) and IsBad(i)","(WalkedUnder(a, b) and HasOpenUmbrella(c) and Indoors(c) and SpilledSalt(a, d) and InFrontOfBlackCat(d, e) and ForgotToKnock(a, f) and HasLuckyDice(a, g) & (forall h (forall a (forall b (WalkedUnder(a, b) -> IsBad(h))))) & (forall i (forall h (forall a (forall b (WalkedUnder(a, b) ->   Causes(h, i)))))) & (forall i (forall a (forall b (WalkedUnder(a, b) ->   IsBad(i))))) & (forall h (forall a (forall d (  SpilledSalt(a, d) -> IsBad(h))))) & (forall h (forall a (forall f (  ForgotToKnock(a, f) -> IsBad(h)))))) -> (IsBad(h) and Causes(h, i) and IsBad(i))","(exists e (exists d (exists g (exists a (exists b (exists f (exists c (WalkedUnder(a, b) and HasOpenUmbrella(c) and Indoors(c) and SpilledSalt(a, d) and InFrontOfBlackCat(d, e) and ForgotToKnock(a, f) and HasLuckyDice(a, g)))))))) & (forall k (forall l (forall j (WalkedUnder(j,k) -> IsBad(l))))) & (forall n (forall m (forall o (forall p (WalkedUnder(m,n) ->   Causes(o,p)))))) & (forall q (forall r (forall s (WalkedUnder(q,r) ->   IsBad(s))))) & (forall u (forall v (forall t (  SpilledSalt(t,u) -> IsBad(v))))) & (forall w (forall x (forall y (  ForgotToKnock(w,x) -> IsBad(y)))))) -> (exists i (exists h (IsBad(h) and Causes(h, i) and IsBad(i))))",Valid
41,0,faulty generalization,"A car makes less pollution than a bus. Therefore, cars are less of a pollution problem than buses"," ""A car makes less pollution than a bus.""  "," ""Cars are less of a pollution problem than buses.""","MakesLessPollutionThan(a, b)","IsLessOfPollutionProblemThan(c, e)",[],[],"[(' A car', ' Cars'), (' a bus', ' buses')]","MakesLessPollutionThan(a, b)","IsLessOfPollutionProblemThan(c, e)","(exists b (exists a (MakesLessPollutionThan(a, b)))) -> (forall e (forall c (IsLessOfPollutionProblemThan(c, e))))","(exists a (exists b (MakesLessPollutionThan(a, b)))) -> (exists e (exists c (IsLessOfPollutionProblemThan(c, e))))",LF
42,0,appeal to emotion,"Preys on people’s emotions and sensitivities, can turn into a slippery slope"," ""Preys on people's emotions and sensitivities""  "," ""Preying on people's emotions and sensitivities can become a slippery slope""","PreysOn(a),  PreysOn(b)","PreysOn(a),  PreysOn(b),  IsSlipperySlope(c)",[],"[("" People's emotions"", "" People's emotions""), (' sensitivities', ' sensitivities')]",[],PreysOn(a) and PreysOn(b),(PreysOn(a) and PreysOn(b)) and IsSlipperySlope(c),(PreysOn(a) and PreysOn(b)) -> ((PreysOn(a) and PreysOn(b)) and IsSlipperySlope(c)),(exists a (exists b (PreysOn(a) and PreysOn(b)))) -> (exists a (exists b (exists c ((PreysOn(a) and PreysOn(b)) and IsSlipperySlope(c))))),
43,0,fallacy of logic,"Bats are mammals. Bats can fly. Pigs are also mammals, therefore pigs can fly."," ""Bats are mammals and bats can fly.""  "," ""Pigs can fly.""","IsMammal(b),  CanFly(b)",CanFly(a),[],"[(' Pigs', ' mammals')]",[],IsMammal(b) and CanFly(b),CanFly(a),(IsMammal(b) and CanFly(b)) -> (CanFly(a)),(exists b (IsMammal(b) and CanFly(b))) -> (exists a (CanFly(a))),Valid
44,0,intentional,The Geo Metro is a superior car because it averages 43 miles per gallon., The Geo Metro averages 43 miles per gallon.  , The Geo Metro is a superior car.,Averages43MilesPerGallon(a),IsSuperiorCar(a),[],"[(' The Geo Metro', ' The Geo Metro')]",[],Averages43MilesPerGallon(a),IsSuperiorCar(a),(Averages43MilesPerGallon(a)) -> (IsSuperiorCar(a)),(exists a (Averages43MilesPerGallon(a))) -> (exists a (IsSuperiorCar(a))),LF
45,0,fallacy of relevance,"“While you may have concerns about my votes about the environment, I can assure you that I am an open minded individual. What we should really discuss is my record on votes that expanded educational opportunities for all children."""," ""The speaker is an open-minded individual and has a record on votes that expanded educational opportunities for all children."""," ""Concerns about the speaker's votes about the environment are not important.""","IsOpenMinded(a),  HasRecordOnVotes(a),  ExpandsEducationalOpportunities(c, d)","ConcernsVotesEnvironment(f, g)","[('ConcernsVotesEnvironment(f, g)', '  HasRecordOnVotes(a)')]",[],[],"IsOpenMinded(a) and HasRecordOnVotes(a) and ExpandsEducationalOpportunities(c, d)","ConcernsVotesEnvironment(f, g) and ~IsImportant(f)","(IsOpenMinded(a) and HasRecordOnVotes(a) and ExpandsEducationalOpportunities(c, d) & (forall g (forall a (forall f (ConcernsVotesEnvironment(f, g) ->   HasRecordOnVotes(a)))))) -> (ConcernsVotesEnvironment(f, g) and ~IsImportant(f))","(exists a (exists c (exists d (IsOpenMinded(a) and HasRecordOnVotes(a) and ExpandsEducationalOpportunities(c, d)))) & (forall i (forall h (forall j (ConcernsVotesEnvironment(h,i) ->   HasRecordOnVotes(j)))))) -> (exists g (exists f (ConcernsVotesEnvironment(f, g) and ~IsImportant(f))))",LF
46,0,intentional,"Fish are the easiest pets to keep; they are inexpensive and require no maintenance at all. Plus, they are really pretty and soothing to watch."," Fish are the easiest pets to keep, they are inexpensive and require no maintenance.  ", Fish are the best pets to have.,"AreEasiestToKeep(a),  AreInexpensive(a),  RequireNoMaintenance(a)",AreBestToHave(a),"[('AreEasiestToKeep(a)', 'AreBestToHave(a)')]","[(' Fish', ' Fish'), (' pets', ' pets')]","[(' Fish', ' pets'), (' pets', ' Fish')]",AreEasiestToKeep(a) and AreInexpensive(a) and RequireNoMaintenance(a),AreBestToHave(a),(AreEasiestToKeep(a) and AreInexpensive(a) and RequireNoMaintenance(a) & (forall a (AreEasiestToKeep(a) -> AreBestToHave(a)))) -> (AreBestToHave(a)),(exists a (AreEasiestToKeep(a) and AreInexpensive(a) and RequireNoMaintenance(a)) & (forall c (AreEasiestToKeep(c) -> AreBestToHave(c)))) -> (exists a (AreBestToHave(a))),Valid
47,0,intentional,I am only slightly obese.  That is perfectly normal here in America.," ""Being slightly obese is perfectly normal in America.""  "," ""Being slightly obese is normal in America.""","IsSlightlyObese(x),  IsNormalIn(a, x)","IsSlightlyObese(x),  IsNormalIn(a, x)",[],"[(' America', ' America')]",[],"IsSlightlyObese(x) and IsNormalIn(a, x)","IsSlightlyObese(x) and IsNormalIn(a, x)","(IsSlightlyObese(x) and IsNormalIn(a, x)) -> (IsSlightlyObese(x) and IsNormalIn(a, x))","(exists a (exists x (IsSlightlyObese(x) and IsNormalIn(a, x)))) -> (exists a (exists x (IsSlightlyObese(x) and IsNormalIn(a, x))))",Valid
48,0,ad populum,"Most people think the world is flat, therefore it is flat.", Most people think the world is flat.  , The world is flat.,IsThoughtFlat(a),IsFlat(a),"[('IsThoughtFlat(a)', 'IsFlat(a)'), ('IsFlat(a)', 'IsThoughtFlat(a)')]","[(' the world', ' The world')]",[],IsThoughtFlat(a),IsFlat(a),(IsThoughtFlat(a) & (forall a (IsThoughtFlat(a) -> IsFlat(a))) & (forall a (IsFlat(a) -> IsThoughtFlat(a)))) -> (IsFlat(a)),(exists a (IsThoughtFlat(a)) & (forall d (IsThoughtFlat(d) -> IsFlat(d))) & (forall e (IsFlat(e) -> IsThoughtFlat(e)))) -> (exists a (IsFlat(a))),Valid
49,0,appeal to emotion,You have to give me a passing grade. I spent 150 hours on that project and missed every party this quarter.," ""I spent 150 hours on that project and missed every party this quarter."""," ""You have to give me a passing grade.""","Spent150HoursOn(a, b),  Missed(a, c)","Give(e, f, g)",[],[],[],"Spent150HoursOn(a, b) and Missed(a, c)","Give(e, f, g)","(Spent150HoursOn(a, b) and Missed(a, c)) -> (Give(e, f, g))","(exists a (exists b (exists c (Spent150HoursOn(a, b) and Missed(a, c))))) -> (exists g (exists e (exists f (Give(e, f, g)))))",LF
50,0,ad populum,"I guess I should buy my 12 year old daughter an iPhone. Everyone at her school has one, and I want her to fit in with the other kids.", Everyone at the daughter's school has an iPhone.  , You should buy the 12-year-old daughter an iPhone.,HasIPhone(b),"BuyIPhone(d, a),  Is12YearsOld(e)",[],"[(' iPhone', ' iPhone')]","[(' Everyone', ' You'), (' Everyone', ' 12-year-old daughter')]",HasIPhone(b),"Is12YearsOld(e) and BuyIPhone(d, a)","(exists b (HasIPhone(b))) -> (forall e (forall d (Is12YearsOld(e) and BuyIPhone(d, a))))","(exists b (HasIPhone(b))) -> (exists a (exists e (exists d (Is12YearsOld(e) and BuyIPhone(d, a)))))",LF
51,0,intentional,Kerry’s plan will raise taxes by at least $900 billion his first hundred days., Kerry's plan will raise taxes by at least $900 billion in the first hundred days.  , Taxes will increase significantly under Kerry's plan.,"WillRaiseTaxesBy(a, c)","WillIncreaseSignificantly(b, a)",[],"[("" Kerry's plan"", "" Kerry's plan""), (' taxes', ' Taxes')]",[],"WillRaiseTaxesBy(a, c)","WillIncreaseSignificantly(b, a)","(WillRaiseTaxesBy(a, c)) -> (WillIncreaseSignificantly(b, a))","(exists a (exists c (WillRaiseTaxesBy(a, c)))) -> (exists a (exists b (WillIncreaseSignificantly(b, a))))",LF
52,0,fallacy of extension,"If you told a person, ""I think we should all stay inside to bend the curve of COVID-19"" and they replied, ""so I guess you want people to lose their jobs then,"" what logical fallacy are they using?", You want people to lose their jobs.  , Staying inside to bend the curve of COVID-19 causes people to lose their jobs.,"WantsToLoseJob(c, a)","BendsCurveOfCOVID(d),  CausesToLoseJob(a, b)",[],"[(' people', ' people'), (' their jobs', ' their jobs')]","[(' You', ' people'), (' their jobs', ' people')]","WantsToLoseJob(c, a)","BendsCurveOfCOVID(d) and CausesToLoseJob(a, b)","(forall a (exists c (WantsToLoseJob(c, a)))) -> (exists b (forall a (BendsCurveOfCOVID(d) and CausesToLoseJob(a, b))))","(exists a (exists c (WantsToLoseJob(c, a)))) -> (exists a (exists b (exists d (BendsCurveOfCOVID(d) and CausesToLoseJob(a, b)))))",LF
53,0,appeal to emotion,"Power lines cause cancer. I met a little boy with cancer who lived just 20 miles from a power line who looked into my eyes and said, in his weak voice, “Please do whatever you can so that other kids won’t have to go through what I am going through.” I urge you to vote for this bill to tear down all power lines and replace them with monkeys on treadmills.", Power lines cause cancer.  , Vote for this bill to tear down all power lines and replace them with monkeys on treadmills.,CauseCancer(a),"TearsDown(d),  Replaces(d, e)",[],[],"[(' Power lines', ' all power lines')]",CauseCancer(a),"VoteFor(c) and (TearsDown(d) and Replaces(d, e))","(exists a (CauseCancer(a))) -> (forall d (VoteFor(c) and (TearsDown(d) and Replaces(d, e))))","(exists a (CauseCancer(a))) -> (exists e (exists c (exists d (VoteFor(c) and (TearsDown(d) and Replaces(d, e))))))",LF
54,0,ad hominem,"Student: Hey, Professor Moore, we shouldn't have to read this book by Freud. Everyone knows he used cocaine.", Freud used cocaine.  , We shouldn't have to read a book by Freud.,UsedCocaine(a),IsByFreud(b),[],[],[],UsedCocaine(a),IsByFreud(b) and ~ShouldRead(b),(UsedCocaine(a)) -> (IsByFreud(b) and ~ShouldRead(b)),(exists a (UsedCocaine(a))) -> (exists b (IsByFreud(b) and ~ShouldRead(b))),LF
55,0,false causality,"Our house was burglarized right after that new family moved in next door. Therefore, that new family must have been involved.", The house was burglarized after the new family moved in next door.  , The new family was involved in the burglary.,"WasBurglarized(b),  IsNextDoor(b, c),  MovedIn(a, c)","InvolvedIn(a, d)","[('  MovedIn(a, c)', 'InvolvedIn(a, d)'), ('InvolvedIn(a, d)', '  MovedIn(a, c)')]","[(' the new family', ' The new family')]",[],"WasBurglarized(b) and IsNextDoor(b, c) and MovedIn(a, c)","InvolvedIn(a, d)","(WasBurglarized(b) and IsNextDoor(b, c) and MovedIn(a, c) & (forall a (forall c (forall d (  MovedIn(a, c) -> InvolvedIn(a, d))))) & (forall a (forall c (forall d (InvolvedIn(a, d) ->   MovedIn(a, c)))))) -> (InvolvedIn(a, d))","(exists a (exists b (exists c (WasBurglarized(b) and IsNextDoor(b, c) and MovedIn(a, c)))) & (forall g (forall h (forall f (  MovedIn(f,g) -> InvolvedIn(f,h))))) & (forall k (forall i (forall j (InvolvedIn(i,j) ->   MovedIn(i,k)))))) -> (exists a (exists d (InvolvedIn(a, d))))",Valid
56,0,circular reasoning,"Witchcraft remains our most urgent spiritual problem because it threatens
our very souls.", Witchcraft is our most urgent spiritual problem.  , Witchcraft threatens our souls.,"IsSpiritualProblem(a),  IsMostUrgent(a)","Threatens(a, c)",[],"[(' Witchcraft', ' Witchcraft')]",[],IsSpiritualProblem(a) and IsMostUrgent(a),"Threatens(a, c)","(IsSpiritualProblem(a) and IsMostUrgent(a)) -> (Threatens(a, c))","(exists a (IsSpiritualProblem(a) and IsMostUrgent(a))) -> (exists a (exists c (Threatens(a, c))))",LF
57,0,false dilemma,"Senator Jill: ""We'll have to cut education funding this year.""
Senator Bill: ""Why?""
Senator Jill: ""Well, either we cut the social programs or we live with a huge deficit and we can't live with the deficit."""," ""We can't live with a huge deficit.""  "," ""We have to cut education funding this year""",HasHugeDeficit(a),HasToCut(c),[],[],[],"HasHugeDeficit(a) and ~CanLiveWith(a,b)",HasToCut(c),"(HasHugeDeficit(a) and ~CanLiveWith(a,b)) -> (HasToCut(c))","(exists a (exists b (HasHugeDeficit(a) and ~CanLiveWith(a,b)))) -> (exists c (HasToCut(c)))",LF
58,0,appeal to emotion,"""You'll make the right decision because you have something that not many people do: you have heart.""?"," ""You have heart."""," ""You'll make the right decision.""",HaveHeart(a),WillMakeRightDecision(a),"[('HaveHeart(a)', 'WillMakeRightDecision(a)'), ('WillMakeRightDecision(a)', 'HaveHeart(a)')]","[(' You', ' You')]",[],HaveHeart(a),WillMakeRightDecision(a),(HaveHeart(a) & (forall a (HaveHeart(a) -> WillMakeRightDecision(a))) & (forall a (WillMakeRightDecision(a) -> HaveHeart(a)))) -> (WillMakeRightDecision(a)),(exists a (HaveHeart(a)) & (forall d (HaveHeart(d) -> WillMakeRightDecision(d))) & (forall e (WillMakeRightDecision(e) -> HaveHeart(e)))) -> (exists a (WillMakeRightDecision(a))),Valid
59,0,faulty generalization,Christine has a terrible experience with a boyfriend. She decides that all boys are mean. This is an example of which logical fallacy?," ""Christine had a terrible experience with a boyfriend.""  "," ""All boys are mean.""","HadTerribleExperience(a, b),  IsWith(c, b)","IsBoy(d),  IsMean(d)","[('HadTerribleExperience(a, b)', '  IsMean(d)'), ('  IsWith(c, b)', 'IsBoy(d)'), ('IsBoy(d)', '  IsWith(c, b)')]",[],[],"HadTerribleExperience(a, b) and IsWith(c, b)",IsBoy(d) and IsMean(d),"(HadTerribleExperience(a, b) and IsWith(c, b) & (forall a (forall b (forall d (HadTerribleExperience(a, b) ->   IsMean(d))))) & (forall c (forall d (forall b (  IsWith(c, b) -> IsBoy(d))))) & (forall b (forall c (forall d (IsBoy(d) ->   IsWith(c, b)))))) -> (IsBoy(d) and IsMean(d))","(exists a (exists b (exists c (HadTerribleExperience(a, b) and IsWith(c, b)))) & (forall g (forall e (forall f (HadTerribleExperience(e,f) ->   IsMean(g))))) & (forall i (forall h (forall j (  IsWith(h,i) -> IsBoy(j))))) & (forall k (forall m (forall l (IsBoy(k) ->   IsWith(l,m)))))) -> (exists d (IsBoy(d) and IsMean(d)))",Valid
60,0,circular reasoning,Smoking pot is against the law because it's wrong; I know it's wrong because it is against the law., Smoking pot is against the law  , Smoking pot is wrong,IsAgainstTheLaw(a),IsWrong(a),"[('IsAgainstTheLaw(a)', 'IsWrong(a)'), ('IsWrong(a)', 'IsAgainstTheLaw(a)')]","[(' Smoking pot', ' Smoking pot')]",[],IsAgainstTheLaw(a),IsWrong(a),(IsAgainstTheLaw(a) & (forall a (IsAgainstTheLaw(a) -> IsWrong(a))) & (forall a (IsWrong(a) -> IsAgainstTheLaw(a)))) -> (IsWrong(a)),(exists a (IsAgainstTheLaw(a)) & (forall c (IsAgainstTheLaw(c) -> IsWrong(c))) & (forall d (IsWrong(d) -> IsAgainstTheLaw(d)))) -> (exists a (IsWrong(a))),Valid
61,0,circular reasoning,"""You can't give me a D because I'm an A student!"""," ""I am an A student.""  "," ""I cannot receive a D grade.""",IsAnAStudent(a),CannotReceiveDGrade(a),[],"[(' I', ' I')]",[],IsAnAStudent(a),CannotReceiveDGrade(a),(IsAnAStudent(a)) -> (CannotReceiveDGrade(a)),(exists a (IsAnAStudent(a))) -> (exists a (CannotReceiveDGrade(a))),LF
62,0,fallacy of logic,People who buy stocks are no different from people who bet on horse racing. They both risk their money with little chance of making a big profit., People who buy stocks risk their money with little chance of making a big profit. People who bet on horse racing risk their money with little chance of making a big profit., People who buy stocks are similar to people who bet on horse racing.,"BuysStocks(a, b),  RisksMoney(a, e),  HasLittleChance(f),  MakesBigProfit(g),  BetsOnHorseRacing(c, d),  RisksMoney(c, e),  HasLittleChance(f),  MakesBigProfit(g)","BuysStocks(a, b),  BetsOnHorseRacing(c, d),  AreSimilar(a, c)","[('BuysStocks(a, b)', '  AreSimilar(a, c)')]","[(' People who buy stocks', ' People who buy stocks'), (' stocks', ' stocks'), (' People who bet on horse racing', ' people who bet on horse racing'), (' horse racing', ' horse racing')]","[(' their money', ' people who bet on horse racing')]","(BuysStocks(a, b) and RisksMoney(a, e) and HasLittleChance(f)) and (~MakesBigProfit(g)) and (BetsOnHorseRacing(c, d) and RisksMoney(c, e) and HasLittleChance(f)) and (~MakesBigProfit(g))","BuysStocks(a, b) and BetsOnHorseRacing(c, d) and AreSimilar(a, c)","(exists e ((BuysStocks(a, b) and RisksMoney(a, e) and HasLittleChance(f)) and (~MakesBigProfit(g)) and (BetsOnHorseRacing(c, d) and RisksMoney(c, e) and HasLittleChance(f)) and (~MakesBigProfit(g))) & (forall a (forall b (forall c (BuysStocks(a, b) ->   AreSimilar(a, c)))))) -> (forall c (BuysStocks(a, b) and BetsOnHorseRacing(c, d) and AreSimilar(a, c)))","(exists e (exists d (exists g (exists a (exists b (exists f (exists c ((BuysStocks(a, b) and RisksMoney(a, e) and HasLittleChance(f)) and (~MakesBigProfit(g)) and (BetsOnHorseRacing(c, d) and RisksMoney(c, e) and HasLittleChance(f)) and (~MakesBigProfit(g))))))))) & (forall k (forall i (forall j (BuysStocks(i,j) ->   AreSimilar(i,k)))))) -> (exists a (exists b (exists d (exists c (BuysStocks(a, b) and BetsOnHorseRacing(c, d) and AreSimilar(a, c))))))",
63,0,appeal to emotion,"I cannot get a job because the public education system failed me;  I have to steal to  survive.  It is society's fault, not mine.", The public education system failed me., I cannot get a job and I have to steal to survive because it is society's fault.,"Failed(a, b)","CannotGetJob(a),  HasToStealToSurvive(a),  IsSociety'sFault(d)","[('CannotGetJob(a)', 'Failed(a, b)'), (""  IsSociety'sFault(d)"", 'Failed(a, b)')]","[(' me', ' I')]",[],"Failed(a, b)",CannotGetJob(a) and HasToStealToSurvive(a) and IsSociety'sFault(d),"(Failed(a, b) & (forall a (forall b (CannotGetJob(a) -> Failed(a, b)))) & (forall a (forall b (forall d (  IsSociety'sFault(d) -> Failed(a, b)))))) -> (CannotGetJob(a) and HasToStealToSurvive(a) and IsSociety'sFault(d))","(exists a (exists b (Failed(a, b))) & (forall g (forall f (CannotGetJob(f) -> Failed(f,g)))) & (forall i (forall h (forall j (  IsSociety'sFault(h) -> Failed(i,j)))))) -> (exists a (exists d (CannotGetJob(a) and HasToStealToSurvive(a) and IsSociety'sFault(d))))",
64,0,faulty generalization,"Trump presents a dark image of America if Clinton is elected, with “Syrian refugees flooding in, illegal immigrants convicted of crimes staying.”", Clinton's election will result in Syrian refugees flooding in and illegal immigrants convicted of crimes staying.  , America will become dark if Clinton is elected.,"WillResultInFloodingIn(b),  IsConvictedOfCrimes(c),  IsStaying(c)","WillBecomeDark(e),  IsElected(f)",[],[],[],WillResultInFloodingIn(b) and (IsConvictedOfCrimes(c) and IsStaying(c)),IsElected(f) and WillBecomeDark(e),(WillResultInFloodingIn(b) and (IsConvictedOfCrimes(c) and IsStaying(c))) -> (IsElected(f) and WillBecomeDark(e)),(exists b (exists c (WillResultInFloodingIn(b) and (IsConvictedOfCrimes(c) and IsStaying(c))))) -> (exists e (exists f (IsElected(f) and WillBecomeDark(e)))),LF
65,0,ad hominem,"Charlie: Fast food is filled with salt, fat, and added sugars. We need better regulation of the industry.
Bob: That my be, but you're such a hypocrite! I saw you devour a Triple-Baconator, super-sized fries, and 64oz of soda yesterday!"," ""Charlie devoured a Triple-Baconator, super-sized fries, and 64oz of soda yesterday."""," ""Better regulation of the fast food industry is needed.""","Devoured(a, b),  Devoured(a, c),  Devoured(a, d)","IsBetterRegulationNeeded(e, f)",[],[],"[(' Triple-Baconator', ' fast food industry'), (' super-sized fries', ' fast food industry')]","Devoured(a, b) and Devoured(a, c) and Devoured(a, d)","IsBetterRegulationNeeded(e, f)","(exists c (exists b (Devoured(a, b) and Devoured(a, c) and Devoured(a, d)))) -> (forall f (IsBetterRegulationNeeded(e, f)))","(exists a (exists b (exists d (exists c (Devoured(a, b) and Devoured(a, c) and Devoured(a, d)))))) -> (exists e (exists f (IsBetterRegulationNeeded(e, f))))",LF
66,0,faulty generalization,Christine has a terrible experience with a boyfriend. She decides that all boys are mean., Christine had a terrible experience with a boyfriend.  , All boys are mean.,"HadTerribleExperience(a,b),  WithBoyfriend(b,c)",IsMean(d),[],[],"[(' boyfriend', ' All boys')]","HadTerribleExperience(a,b) and WithBoyfriend(b,c)",IsBoy(d) and IsMean(d),"(exists c (HadTerribleExperience(a,b) and WithBoyfriend(b,c))) -> (forall d (IsBoy(d) and IsMean(d)))","(exists a (exists b (exists c (HadTerribleExperience(a,b) and WithBoyfriend(b,c))))) -> (exists d (IsBoy(d) and IsMean(d)))",LF
67,0,intentional,"Barbara believes the marketing agency's office is haunted. The cleaning crew once said they heard a other-worldly noise late at night. Since no one could prove that it wasn't a ghost, the office must be haunted.", The marketing agency's office is haunted.  , The office is haunted.,IsHaunted(a),IsHaunted(b),[],[],"[("" The marketing agency's office"", ' The office')]",IsHaunted(a),IsHaunted(b),(exists a (IsHaunted(a))) -> (forall b (IsHaunted(b))),(exists a (IsHaunted(a))) -> (exists b (IsHaunted(b))),Valid
68,0,ad populum,"I am voting for Pepitone for President because the rest of my family is voting for her, and I don't want to be the only one not doing so."," ""The rest of my family is voting for Pepitone for President.""  "," ""You should vote for Pepitone for President.""","IsVotingFor(c, a),  IsCandidateFor(a, b)","IsVotingFor(d, a),  IsCandidateFor(a, b)",[],"[(' Pepitone', ' Pepitone'), (' President', ' President')]",[],"IsVotingFor(c, a) and IsCandidateFor(a, b)","IsVotingFor(d, a) and IsCandidateFor(a, b)","(IsVotingFor(c, a) and IsCandidateFor(a, b)) -> (IsVotingFor(d, a) and IsCandidateFor(a, b))","(exists a (exists c (exists b (IsVotingFor(c, a) and IsCandidateFor(a, b))))) -> (exists a (exists b (exists d (IsVotingFor(d, a) and IsCandidateFor(a, b)))))",Valid
69,0,fallacy of credibility,"“I admire the president for being a good role model.” REPLY: “But the New York Times says he’s a lousy role model, so you’re wrong.”"," ""The New York Times says the president is a lousy role model.""  "," ""The president is not a good role model.""","Says(b, a),  IsLousyRoleModel(a)",IsNotGoodRoleModel(a),"[('  IsLousyRoleModel(a)', 'IsNotGoodRoleModel(a)'), ('IsNotGoodRoleModel(a)', '  IsLousyRoleModel(a)')]","[(' the president', ' The president')]",[],"Says(b, a) and IsLousyRoleModel(a)",IsNotGoodRoleModel(a),"(Says(b, a) and IsLousyRoleModel(a) & (forall a (  IsLousyRoleModel(a) -> IsNotGoodRoleModel(a))) & (forall a (IsNotGoodRoleModel(a) ->   IsLousyRoleModel(a)))) -> (IsNotGoodRoleModel(a))","(exists a (exists b (Says(b, a) and IsLousyRoleModel(a))) & (forall f (  IsLousyRoleModel(f) -> IsNotGoodRoleModel(f))) & (forall g (IsNotGoodRoleModel(g) ->   IsLousyRoleModel(g)))) -> (exists a (IsNotGoodRoleModel(a)))",Valid
70,0,faulty generalization,The numbers on gun violence speak for themselves. We should ban guns in the country!," ""The numbers on gun violence speak for themselves."""," ""The country should ban guns.""",OnGunViolence(a),"ShouldBan(c, d)",[],[],[],OnGunViolence(a),"ShouldBan(c, d)","(OnGunViolence(a)) -> (ShouldBan(c, d))","(exists a (OnGunViolence(a))) -> (exists c (exists d (ShouldBan(c, d))))",LF
71,0,false causality,"“The temperature has dropped this morning, and I also have a headache. Therefore, the cold weather must be causing my headache. “"," ""The temperature has dropped this morning."""," ""The cold weather causes my headache.""","HasDropped(a),  IsThisMorning(a)","IsCold(b),  Causes(b, c)","[('HasDropped(a)', 'IsCold(b)'), ('IsCold(b)', 'HasDropped(a)'), ('HasDropped(a)', '  Causes(b, c)'), ('  Causes(b, c)', 'HasDropped(a)')]",[],[],HasDropped(a) and IsThisMorning(a),"IsCold(b) and Causes(b, c)","(HasDropped(a) and IsThisMorning(a) & (forall a (forall b (HasDropped(a) -> IsCold(b)))) & (forall a (forall b (IsCold(b) -> HasDropped(a)))) & (forall a (forall b (forall c (HasDropped(a) ->   Causes(b, c))))) & (forall a (forall b (forall c (  Causes(b, c) -> HasDropped(a)))))) -> (IsCold(b) and Causes(b, c))","(exists a (HasDropped(a) and IsThisMorning(a)) & (forall e (forall d (HasDropped(d) -> IsCold(e)))) & (forall g (forall f (IsCold(f) -> HasDropped(g)))) & (forall i (forall h (forall j (HasDropped(h) ->   Causes(i,j))))) & (forall k (forall m (forall l (  Causes(k,l) -> HasDropped(m)))))) -> (exists b (exists c (IsCold(b) and Causes(b, c))))",Valid
72,0,ad hominem,"My teacher says the Earth is flat, so it definitely is flat."," ""The teacher says the Earth is flat.""  "," ""The Earth is flat.""","SaysFlat(b, a)",IsFlat(a),[],"[(' the Earth', ' The Earth')]",[],"SaysFlat(b, a)",IsFlat(a),"(SaysFlat(b, a)) -> (IsFlat(a))","(exists a (exists b (SaysFlat(b, a)))) -> (exists a (IsFlat(a)))",LF
